Date,X,Y,Z,EpochDate
Sun Nov 26 15:25:53 EST 2017,0.017104227,0.017104227,0.017104227,1511727953323
Sun Nov 26 15:25:53 EST 2017,0.02321288,0.043982297,-0.002443461,1511727953482
Sun Nov 26 15:25:53 EST 2017,0.0061086523,0.043982297,-0.010995574,1511727953492
Sun Nov 26 15:25:53 EST 2017,0.009773844,0.035430185,-0.012217305,1511727953502
Sun Nov 26 15:25:53 EST 2017,0.014660766,-0.007330383,0.0061086523,1511727953512
Sun Nov 26 15:25:53 EST 2017,0.014660766,0.029321533,-0.0012217305,1511727953522
Sun Nov 26 15:25:53 EST 2017,-0.007330383,0.0036651916,-0.017104227,1511727953532
Sun Nov 26 15:25:53 EST 2017,0.028099801,-0.035430185,0.0036651916,1511727953542
Sun Nov 26 15:25:53 EST 2017,-0.0036651916,0.037873644,-0.004886922,1511727953551
Sun Nov 26 15:25:53 EST 2017,-0.013439035,0.029321533,-0.019547688,1511727953562
Sun Nov 26 15:25:53 EST 2017,0.02321288,0.0,-0.02321288,1511727953582
Sun Nov 26 15:25:53 EST 2017,0.02076942,0.02321288,-0.029321533,1511727953593
Sun Nov 26 15:25:53 EST 2017,0.015882496,-0.008552114,-0.010995574,1511727953601
Sun Nov 26 15:25:53 EST 2017,0.013439035,0.008552114,-0.002443461,1511727953611
Sun Nov 26 15:25:53 EST 2017,0.007330383,0.019547688,-0.015882496,1511727953621
Sun Nov 26 15:25:53 EST 2017,0.009773844,-0.018325957,-0.013439035,1511727953632
Sun Nov 26 15:25:53 EST 2017,0.028099801,0.056199603,-0.012217305,1511727953642
Sun Nov 26 15:25:53 EST 2017,0.007330383,0.03176499,-0.014660766,1511727953652
Sun Nov 26 15:25:53 EST 2017,0.015882496,-0.029321533,-0.002443461,1511727953662
Sun Nov 26 15:25:53 EST 2017,0.009773844,0.015882496,0.008552114,1511727953671
Sun Nov 26 15:25:53 EST 2017,0.015882496,0.012217305,-0.019547688,1511727953681
Sun Nov 26 15:25:53 EST 2017,0.02321288,-0.034208454,0.0,1511727953692
Sun Nov 26 15:25:53 EST 2017,0.02687807,0.030543262,-0.0061086523,1511727953702
Sun Nov 26 15:25:53 EST 2017,0.017104227,0.021991149,-0.017104227,1511727953711
Sun Nov 26 15:25:53 EST 2017,0.02443461,-0.029321533,0.0012217305,1511727953732
Sun Nov 26 15:25:53 EST 2017,0.002443461,0.02321288,-0.034208454,1511727953742
Sun Nov 26 15:25:53 EST 2017,0.02443461,-0.058643065,-0.0061086523,1511727953752
Sun Nov 26 15:25:53 EST 2017,0.02565634,0.012217305,-0.002443461,1511727953762
Sun Nov 26 15:25:53 EST 2017,0.015882496,0.02321288,-0.009773844,1511727953772
Sun Nov 26 15:25:53 EST 2017,0.018325957,-0.04642576,-0.008552114,1511727953782
Sun Nov 26 15:25:53 EST 2017,0.021991149,0.02687807,-0.019547688,1511727953791
Sun Nov 26 15:25:53 EST 2017,0.018325957,0.03176499,-0.018325957,1511727953802
Sun Nov 26 15:25:53 EST 2017,-0.0036651916,-0.021991149,-0.008552114,1511727953812
Sun Nov 26 15:25:53 EST 2017,0.02443461,0.021991149,-0.010995574,1511727953822
Sun Nov 26 15:25:53 EST 2017,0.02443461,0.040317107,0.0061086523,1511727953831
Sun Nov 26 15:25:53 EST 2017,-0.008552114,-0.040317107,-0.013439035,1511727953843
Sun Nov 26 15:25:53 EST 2017,0.02565634,0.010995574,-0.012217305,1511727953852
Sun Nov 26 15:25:53 EST 2017,0.030543262,0.047647487,-0.019547688,1511727953861
Sun Nov 26 15:25:53 EST 2017,-0.007330383,0.007330383,-0.017104227,1511727953872
Sun Nov 26 15:25:53 EST 2017,0.032986723,0.015882496,-0.028099801,1511727953882
Sun Nov 26 15:25:53 EST 2017,0.019547688,0.058643065,-0.013439035,1511727953891
Sun Nov 26 15:25:53 EST 2017,0.02076942,-0.004886922,-0.007330383,1511727953911
Sun Nov 26 15:25:53 EST 2017,0.02076942,0.028099801,-0.012217305,1511727953921
Sun Nov 26 15:25:53 EST 2017,0.0012217305,0.013439035,-0.018325957,1511727953932
Sun Nov 26 15:25:53 EST 2017,0.008552114,0.014660766,-0.014660766,1511727953943
Sun Nov 26 15:25:53 EST 2017,0.032986723,0.047647487,-0.007330383,1511727953951
Sun Nov 26 15:25:53 EST 2017,0.014660766,0.008552114,-0.019547688,1511727953961
Sun Nov 26 15:25:53 EST 2017,0.007330383,-0.047647487,-0.021991149,1511727953972
Sun Nov 26 15:25:53 EST 2017,0.03176499,0.019547688,-0.010995574,1511727953981
Sun Nov 26 15:25:53 EST 2017,-0.0012217305,0.0061086523,-0.03176499,1511727953991
Sun Nov 26 15:25:54 EST 2017,-0.0036651916,-0.018325957,-0.015882496,1511727954002
Sun Nov 26 15:25:54 EST 2017,0.042760566,0.064751714,0.0012217305,1511727954013
Sun Nov 26 15:25:54 EST 2017,-0.0012217305,0.035430185,-0.028099801,1511727954021
Sun Nov 26 15:25:54 EST 2017,0.029321533,-0.032986723,-0.017104227,1511727954032
Sun Nov 26 15:25:54 EST 2017,0.02443461,0.021991149,-0.017104227,1511727954041
Sun Nov 26 15:25:54 EST 2017,0.028099801,-0.0061086523,-0.043982297,1511727954052
Sun Nov 26 15:25:54 EST 2017,0.021991149,-0.061086524,-0.02321288,1511727954062
Sun Nov 26 15:25:54 EST 2017,0.03176499,0.04886922,-0.007330383,1511727954071
Sun Nov 26 15:25:54 EST 2017,0.007330383,0.03176499,-0.05009095,1511727954082
Sun Nov 26 15:25:54 EST 2017,0.04642576,-0.017104227,-0.032986723,1511727954092
Sun Nov 26 15:25:54 EST 2017,0.029321533,0.028099801,-0.058643065,1511727954102
Sun Nov 26 15:25:54 EST 2017,0.052534413,0.0,-0.12339478,1511727954111
Sun Nov 26 15:25:54 EST 2017,0.02443461,-0.06963864,-0.15271631,1511727954121
Sun Nov 26 15:25:54 EST 2017,0.0720821,0.017104227,-0.16493362,1511727954132
Sun Nov 26 15:25:54 EST 2017,0.019547688,0.010995574,-0.23945917,1511727954142
Sun Nov 26 15:25:54 EST 2017,0.057421334,-0.04153884,-0.2284636,1511727954151
Sun Nov 26 15:25:54 EST 2017,0.03176499,0.02565634,-0.23701571,1511727954162
Sun Nov 26 15:25:54 EST 2017,0.058643065,0.018325957,-0.24312437,1511727954171
Sun Nov 26 15:25:54 EST 2017,0.05009095,-0.047647487,-0.2321288,1511727954182
Sun Nov 26 15:25:54 EST 2017,0.05497787,0.0036651916,-0.2003638,1511727954192
Sun Nov 26 15:25:54 EST 2017,0.036651913,0.014660766,-0.21013765,1511727954201
Sun Nov 26 15:25:54 EST 2017,0.064751714,-0.05131268,-0.16737708,1511727954212
Sun Nov 26 15:25:54 EST 2017,0.029321533,0.03176499,-0.19181168,1511727954222
Sun Nov 26 15:25:54 EST 2017,0.05375614,0.030543262,-0.18448131,1511727954241
Sun Nov 26 15:25:54 EST 2017,0.040317107,0.012217305,-0.21868975,1511727954252
Sun Nov 26 15:25:54 EST 2017,-0.002443461,0.02076942,-0.25778514,1511727954262
Sun Nov 26 15:25:54 EST 2017,0.07941248,-0.02687807,-0.22602014,1511727954272
Sun Nov 26 15:25:54 EST 2017,0.02687807,-0.0061086523,-0.2846632,1511727954281
Sun Nov 26 15:25:54 EST 2017,0.032986723,0.036651913,-0.31398472,1511727954291
Sun Nov 26 15:25:54 EST 2017,0.080634214,0.002443461,-0.28344148,1511727954302
Sun Nov 26 15:25:54 EST 2017,0.042760566,-0.010995574,-0.32620203,1511727954322
Sun Nov 26 15:25:54 EST 2017,0.10262536,0.007330383,-0.2968805,1511727954332
Sun Nov 26 15:25:54 EST 2017,0.015882496,-0.03176499,-0.37018433,1511727954341
Sun Nov 26 15:25:54 EST 2017,0.015882496,-0.004886922,-0.36774087,1511727954351
Sun Nov 26 15:25:54 EST 2017,0.11728613,0.02443461,-0.3359759,1511727954362
Sun Nov 26 15:25:54 EST 2017,0.03176499,0.007330383,-0.40439278,1511727954372
Sun Nov 26 15:25:54 EST 2017,0.032986723,0.02565634,-0.46181414,1511727954382
Sun Nov 26 15:25:54 EST 2017,0.14172074,0.034208454,-0.42394048,1511727954391
Sun Nov 26 15:25:54 EST 2017,0.04642576,0.0036651916,-0.5363397,1511727954401
Sun Nov 26 15:25:54 EST 2017,0.06841691,0.013439035,-0.5412266,1511727954411
Sun Nov 26 15:25:54 EST 2017,0.105068825,0.037873644,-0.5119051,1511727954422
Sun Nov 26 15:25:54 EST 2017,0.07574729,0.030543262,-0.58032197,1511727954431
Sun Nov 26 15:25:54 EST 2017,0.036651913,0.007330383,-0.61819565,1511727954442
Sun Nov 26 15:25:54 EST 2017,0.15515977,0.037873644,-0.5705481,1511727954451
Sun Nov 26 15:25:54 EST 2017,0.047647487,0.0036651916,-0.6817256,1511727954462
Sun Nov 26 15:25:54 EST 2017,0.073303826,-0.040317107,-0.68294734,1511727954471
Sun Nov 26 15:25:54 EST 2017,0.17592919,0.02443461,-0.6609562,1511727954481
Sun Nov 26 15:25:54 EST 2017,0.043982297,0.009773844,-0.7538077,1511727954492
Sun Nov 26 15:25:54 EST 2017,0.08307768,-0.015882496,-0.766025,1511727954501
Sun Nov 26 15:25:54 EST 2017,0.16249016,0.05375614,-0.71837753,1511727954512
Sun Nov 26 15:25:54 EST 2017,0.057421334,0.012217305,-0.8063421,1511727954521
Sun Nov 26 15:25:54 EST 2017,0.09896017,-0.037873644,-0.7965683,1511727954532
Sun Nov 26 15:25:54 EST 2017,0.17348573,0.028099801,-0.7623598,1511727954541
Sun Nov 26 15:25:54 EST 2017,0.10751228,0.009773844,-0.8246681,1511727954561
Sun Nov 26 15:25:54 EST 2017,0.14294247,0.043982297,-0.8026769,1511727954572
Sun Nov 26 15:25:54 EST 2017,0.07452556,0.029321533,-0.8552113,1511727954581
Sun Nov 26 15:25:54 EST 2017,0.09162979,-0.02565634,-0.86742866,1511727954592
Sun Nov 26 15:25:54 EST 2017,0.172264,0.02321288,-0.8356637,1511727954602
Sun Nov 26 15:25:54 EST 2017,0.09040806,0.02321288,-0.90041536,1511727954611
Sun Nov 26 15:25:54 EST 2017,0.05131268,-0.05375614,-0.9370673,1511727954621
Sun Nov 26 15:25:54 EST 2017,0.1966986,0.02443461,-0.8576548,1511727954632
Sun Nov 26 15:25:54 EST 2017,0.061086524,0.019547688,-0.93462384,1511727954642
Sun Nov 26 15:25:54 EST 2017,0.06352998,-0.02321288,-0.98471475,1511727954652
Sun Nov 26 15:25:54 EST 2017,0.21991149,0.030543262,-0.8906415,1511727954661
Sun Nov 26 15:25:54 EST 2017,0.059864793,0.02321288,-0.9798279,1511727954671
Sun Nov 26 15:25:54 EST 2017,0.09285152,-0.036651913,-0.9761627,1511727954681
Sun Nov 26 15:25:54 EST 2017,0.18692477,0.014660766,-0.89675015,1511727954692
Sun Nov 26 15:25:54 EST 2017,0.081855945,-0.007330383,-1.0091494,1511727954702
Sun Nov 26 15:25:54 EST 2017,0.09162979,-0.037873644,-0.96883225,1511727954711
Sun Nov 26 15:25:54 EST 2017,0.18081611,0.05009095,-0.95417154,1511727954722
Sun Nov 26 15:25:54 EST 2017,0.08307768,0.029321533,-1.028697,1511727954732
Sun Nov 26 15:25:54 EST 2017,0.105068825,-0.058643065,-1.0384709,1511727954742
Sun Nov 26 15:25:54 EST 2017,0.1600467,0.032986723,-1.0189233,1511727954751
Sun Nov 26 15:25:54 EST 2017,0.12461651,-0.0036651916,-1.0995574,1511727954762
Sun Nov 26 15:25:54 EST 2017,0.09896017,-0.015882496,-1.047023,1511727954771
Sun Nov 26 15:25:54 EST 2017,0.16126843,0.037873644,-1.0189233,1511727954782
Sun Nov 26 15:25:54 EST 2017,0.12461651,0.017104227,-1.0189233,1511727954792
Sun Nov 26 15:25:54 EST 2017,0.07819075,-0.018325957,-0.9578367,1511727954801
Sun Nov 26 15:25:54 EST 2017,0.12705997,0.008552114,-0.9211848,1511727954812
Sun Nov 26 15:25:54 EST 2017,0.1563815,0.030543262,-0.86620694,1511727954821
Sun Nov 26 15:25:54 EST 2017,0.04153884,-0.02687807,-0.829555,1511727954831
Sun Nov 26 15:25:54 EST 2017,0.12217305,0.008552114,-0.7086037,1511727954841
Sun Nov 26 15:25:54 EST 2017,0.111177474,0.04153884,-0.6243043,1511727954852
Sun Nov 26 15:25:54 EST 2017,0.02076942,-0.018325957,-0.5742133,1511727954862
Sun Nov 26 15:25:54 EST 2017,0.089186326,0.010995574,-0.51923543,1511727954872
Sun Nov 26 15:25:54 EST 2017,0.12095132,0.03176499,-0.48624873,1511727954881
Sun Nov 26 15:25:54 EST 2017,-0.030543262,-0.008552114,-0.54244834,1511727954892
Sun Nov 26 15:25:54 EST 2017,0.12339478,0.02321288,-0.52412236,1511727954901
Sun Nov 26 15:25:54 EST 2017,0.08552113,0.02076942,-0.54367006,1511727954912
Sun Nov 26 15:25:54 EST 2017,-0.015882496,-0.02076942,-0.5852089,1511727954921
Sun Nov 26 15:25:54 EST 2017,0.13927728,0.009773844,-0.52778757,1511727954932
Sun Nov 26 15:25:54 EST 2017,0.008552114,0.014660766,-0.61941737,1511727954951
Sun Nov 26 15:25:54 EST 2017,0.13194689,-0.0036651916,-0.61086524,1511727954962
Sun Nov 26 15:25:54 EST 2017,0.07819075,0.043982297,-0.6536258,1511727954972
Sun Nov 26 15:25:54 EST 2017,0.032986723,-0.0036651916,-0.6939429,1511727954982
Sun Nov 26 15:25:54 EST 2017,0.13439035,0.007330383,-0.6658431,1511727954991
Sun Nov 26 15:25:55 EST 2017,0.08674286,0.008552114,-0.7489208,1511727955002
Sun Nov 26 15:25:55 EST 2017,0.059864793,-0.052534413,-0.7819075,1511727955011
Sun Nov 26 15:25:55 EST 2017,0.13683382,0.0036651916,-0.79779,1511727955022
Sun Nov 26 15:25:55 EST 2017,0.12217305,0.021991149,-0.893085,1511727955032
Sun Nov 26 15:25:55 EST 2017,0.059864793,-0.02687807,-0.9211848,1511727955042
Sun Nov 26 15:25:55 EST 2017,0.17715092,0.037873644,-0.9492846,1511727955051
Sun Nov 26 15:25:55 EST 2017,0.12950343,0.012217305,-1.0629056,1511727955062
Sun Nov 26 15:25:55 EST 2017,0.0720821,-0.05375614,-1.0910053,1511727955071
Sun Nov 26 15:25:55 EST 2017,0.2003638,0.03176499,-1.0946705,1511727955081
Sun Nov 26 15:25:55 EST 2017,0.12950343,-0.007330383,-1.2302825,1511727955091
Sun Nov 26 15:25:55 EST 2017,0.119729586,-0.036651913,-1.237613,1511727955101
Sun Nov 26 15:25:55 EST 2017,0.21502456,0.029321533,-1.2070698,1511727955112
Sun Nov 26 15:25:55 EST 2017,0.13561209,0.007330383,-1.3133603,1511727955122
Sun Nov 26 15:25:55 EST 2017,0.14294247,-0.021991149,-1.287704,1511727955132
Sun Nov 26 15:25:55 EST 2017,0.2321288,0.028099801,-1.2657127,1511727955142
Sun Nov 26 15:25:55 EST 2017,0.105068825,0.02076942,-1.3658947,1511727955151
Sun Nov 26 15:25:55 EST 2017,0.15027285,-0.029321533,-1.3487904,1511727955161
Sun Nov 26 15:25:55 EST 2017,0.24678956,0.010995574,-1.3182472,1511727955172
Sun Nov 26 15:25:55 EST 2017,0.08307768,-0.0061086523,-1.4318681,1511727955181
Sun Nov 26 15:25:55 EST 2017,0.18570304,-0.010995574,-1.3817772,1511727955191
Sun Nov 26 15:25:55 EST 2017,0.23579398,0.02321288,-1.359786,1511727955201
Sun Nov 26 15:25:55 EST 2017,0.10629055,0.02076942,-1.4709635,1511727955212
Sun Nov 26 15:25:55 EST 2017,0.1966986,0.02321288,-1.3891076,1511727955221
Sun Nov 26 15:25:55 EST 2017,0.22724187,0.02443461,-1.3768903,1511727955232
Sun Nov 26 15:25:55 EST 2017,0.1160644,-0.015882496,-1.4416419,1511727955242
Sun Nov 26 15:25:55 EST 2017,0.17715092,0.0012217305,-1.3402383,1511727955252
Sun Nov 26 15:25:55 EST 2017,0.22968534,0.010995574,-1.3243558,1511727955261
Sun Nov 26 15:25:55 EST 2017,0.0842994,-0.014660766,-1.3952162,1511727955271
Sun Nov 26 15:25:55 EST 2017,0.18081611,0.04520403,-1.287704,1511727955282
Sun Nov 26 15:25:55 EST 2017,0.19914207,0.047647487,-1.2681563,1511727955292
Sun Nov 26 15:25:55 EST 2017,0.06719518,-0.034208454,-1.3426818,1511727955301
Sun Nov 26 15:25:55 EST 2017,0.21746802,0.039095376,-1.2217305,1511727955311
Sun Nov 26 15:25:55 EST 2017,0.17592919,0.034208454,-1.2180653,1511727955321
Sun Nov 26 15:25:55 EST 2017,0.06719518,-0.034208454,-1.2461652,1511727955332
Sun Nov 26 15:25:55 EST 2017,0.1563815,0.032986723,-1.1349876,1511727955352
Sun Nov 26 15:25:55 EST 2017,0.05009095,-0.040317107,-1.142318,1511727955361
Sun Nov 26 15:25:55 EST 2017,0.20769419,0.036651913,-1.0067059,1511727955372
Sun Nov 26 15:25:55 EST 2017,0.14905111,0.036651913,-1.0555751,1511727955382
