statusId | label
4|Drive
statusId|sensorName|value|timestamp
4|R3GD20 Gyroscope sensor|[-0.45814893,-0.030543262,-1.0677924]|1511413947120
4|R3GD20 Gyroscope sensor|[0.5021312,0.03176499,-0.95417154]|1511413947130
4|BOSCH BMA250 3-axis Accelerometer|[7.201759,6.2823853,2.719813]|1511413947139
4|R3GD20 Gyroscope sensor|[-0.16615535,-0.089186326,-1.2363913]|1511413947139
4|BOSCH BMA250 3-axis Accelerometer|[6.3589997,3.9839516,3.2944214]|1511413947150
4|R3GD20 Gyroscope sensor|[-0.05131268,0.047647487,-0.8173377]|1511413947150
4|R3GD20 Gyroscope sensor|[0.54244834,-0.039095376,-1.1093313]|1511413947160
4|BOSCH BMA250 3-axis Accelerometer|[7.73806,8.236053,2.2601264]|1511413947169
4|R3GD20 Gyroscope sensor|[-0.49846604,-0.036651913,-0.9443977]|1511413947170
4|R3GD20 Gyroscope sensor|[0.34574974,0.05497787,-0.8881981]|1511413947180
4|BOSCH BMA250 3-axis Accelerometer|[6.3206925,4.7500963,2.9113493]|1511413947189
4|R3GD20 Gyroscope sensor|[0.07819075,-0.058643065,-1.0800097]|1511413947190
4|BOSCH BMA250 3-axis Accelerometer|[6.933608,5.9759274,2.719813]|1511413947200
4|R3GD20 Gyroscope sensor|[-0.2125811,0.018325957,-0.87598073]|1511413947200
4|R3GD20 Gyroscope sensor|[0.45204028,-0.039095376,-1.0690142]|1511413947210
4|BOSCH BMA250 3-axis Accelerometer|[6.7803793,6.4739213,2.4133554]|1511413947219
4|R3GD20 Gyroscope sensor|[-0.16615535,-0.047647487,-0.88208944]|1511413947219
4|BOSCH BMA250 3-axis Accelerometer|[6.435614,6.7803793,2.719813]|1511413947230
4|R3GD20 Gyroscope sensor|[0.002443461,-0.03176499,-1.0763446]|1511413947230
4|R3GD20 Gyroscope sensor|[0.21868975,-0.036651913,-0.87109387]|1511413947240
4|BOSCH BMA250 3-axis Accelerometer|[6.435614,5.439626,2.719813]|1511413947250
4|R3GD20 Gyroscope sensor|[-0.095294975,-0.007330383,-1.1178834]|1511413947250
4|BOSCH BMA250 3-axis Accelerometer|[6.4739213,6.244078,2.6048915]|1511413947259
4|R3GD20 Gyroscope sensor|[0.028099801,-0.05131268,-0.92485]|1511413947259
4|R3GD20 Gyroscope sensor|[0.20280726,-0.0012217305,-1.0641272]|1511413947270
4|BOSCH BMA250 3-axis Accelerometer|[6.090849,7.0485296,2.566584]|1511413947280
4|R3GD20 Gyroscope sensor|[-0.16371189,-0.064751714,-0.9969321]|1511413947280
4|BOSCH BMA250 3-axis Accelerometer|[6.167464,6.129156,2.6431987]|1511413947289
4|R3GD20 Gyroscope sensor|[0.21868975,-0.039095376,-1.0531317]|1511413947290
4|R3GD20 Gyroscope sensor|[-0.018325957,-0.015882496,-1.0726794]|1511413947300
4|BOSCH BMA250 3-axis Accelerometer|[6.0525417,5.9759274,2.7581203]|1511413947309
4|R3GD20 Gyroscope sensor|[0.058643065,-0.036651913,-1.1374311]|1511413947309
4|R3GD20 Gyroscope sensor|[0.13683382,-0.0061086523,-1.1337659]|1511413947320
4|BOSCH BMA250 3-axis Accelerometer|[5.861006,6.6654577,2.528277]|1511413947329
4|R3GD20 Gyroscope sensor|[0.0012217305,-0.008552114,-1.1117748]|1511413947330
4|BOSCH BMA250 3-axis Accelerometer|[5.861006,7.2783732,2.4133554]|1511413947339
4|R3GD20 Gyroscope sensor|[0.095294975,-0.02321288,-1.1410962]|1511413947340
4|R3GD20 Gyroscope sensor|[0.057421334,-0.034208454,-1.1154399]|1511413947350
4|BOSCH BMA250 3-axis Accelerometer|[5.4779334,6.895301,2.528277]|1511413947360
4|R3GD20 Gyroscope sensor|[0.047647487,-0.014660766,-1.1301007]|1511413947360
4|BOSCH BMA250 3-axis Accelerometer|[5.899313,6.933608,2.4133554]|1511413947370
4|R3GD20 Gyroscope sensor|[0.111177474,-0.058643065,-1.1618657]|1511413947370
4|R3GD20 Gyroscope sensor|[-0.02443461,0.010995574,-1.1496484]|1511413947380
4|BOSCH BMA250 3-axis Accelerometer|[5.2863975,6.8186865,2.4899697]|1511413947389
4|R3GD20 Gyroscope sensor|[0.15393804,-0.043982297,-1.1325442]|1511413947390
4|BOSCH BMA250 3-axis Accelerometer|[5.4779334,7.73806,2.2601264]|1511413947400
4|R3GD20 Gyroscope sensor|[-0.029321533,0.0,-1.1887437]|1511413947400
4|BOSCH BMA250 3-axis Accelerometer|[5.133168,7.1634517,2.2984335]|1511413947419
4|R3GD20 Gyroscope sensor|[0.11484267,-0.035430185,-1.1960741]|1511413947419
4|R3GD20 Gyroscope sensor|[-0.002443461,-0.07574729,-1.2302825]|1511413947430
4|BOSCH BMA250 3-axis Accelerometer|[5.209783,7.3166804,2.336741]|1511413947430
4|R3GD20 Gyroscope sensor|[0.112399206,-0.02076942,-1.2400564]|1511413947440
4|BOSCH BMA250 3-axis Accelerometer|[4.9416323,6.7803793,2.336741]|1511413947449
4|R3GD20 Gyroscope sensor|[0.1001819,-0.058643065,-1.287704]|1511413947450
