GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 1/4 mile time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Ambient air temp(°F),Average trip speed(whilst moving only)(mph),Barometric pressure (from vehicle)(psi),Drivers demand engine % torque(%),Engine RPM(rpm),Fuel pressure(psi),GPS Altitude(ft),GPS Latitude(°),GPS Longitude(°),Relative Throttle Position(%),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm)
Sun Nov 26 15:18:00 EST 2017,18:01.4,-76.04396697,36.7730628,2.75,4,-35,349.6,4.59686708,7.77636719,3.10288548,-0.06315141,-,22.74509811,-0.01996712,0.417826,0.82003236,0.23582277,38.4313736,38.4313736,-,-,62.59999847,5.28165531,14.64881134,-,1498,-,-114.8293991,36.77306366,-76.0439682,14.11764717,6.15157461,8.07782555,-
Sun Nov 26 15:18:02 EST 2017,18:02.4,-76.04390477,36.77318515,6.75,3,-35.5,23.9,8.84896946,-0.8810662,4.06056595,-0.00213868,-,25.88235283,-0.04763569,0.85908157,-0.01561966,0.31001619,38.4313736,38.4313736,-,-,62.59999847,8.90632057,14.64881134,-,1927,-,-116.4698181,36.77318573,-76.04390717,16.47058868,15.09931946,16.15565109,82.49267578
Sun Nov 26 15:18:03 EST 2017,18:03.4,-76.04386647,36.77324901,7.75,4,-34.29999924,25.7,8.84896946,-2.18351197,4.32871675,0.03107747,-,25.49019623,-0.02959751,0.85517663,-0.18743597,0.317826,38.82352829,39.2156868,-,-,62.59999847,11.18468189,14.64881134,-,1728,-,-112.5328064,36.77325058,-76.04386902,17.25490189,17.33625603,18.01976395,82.49267578
Sun Nov 26 15:18:04 EST 2017,18:04.4,-76.04382808,36.77331802,8.5,4,-33.90000153,23.2,8.92558384,-1.80043972,4.75009632,0.02582036,-,23.52941132,-0.03968993,0.81222248,-0.22258021,0.36078009,36.47058868,36.07843018,-,-,62.59999847,13.04879475,14.64881134,-,1694,-,-111.2204742,36.77331924,-76.04383087,15.29411793,19.01395798,20.50524902,97.45049286
Sun Nov 26 15:18:05 EST 2017,18:05.4,-76.04378202,36.77338971,9,4,-34.90000153,23.3,9.69172859,-0.57460839,3.37103605,0.0057609,-,23.52941132,-0.00400583,0.90594047,-0.10933765,0.29830143,35.29411697,35.29411697,-,-,60.79999924,14.49866199,14.64881134,-,1797,-,-114.5013199,36.77338791,-76.0437851,14.90196133,20.13242531,21.74799156,97.45049286
Sun Nov 26 15:18:06 EST 2017,18:06.4,-76.04374129,36.77347858,9.5,4,-35.79999924,21.9,8.42759037,0.07661445,3.90733719,0.01064134,-,22.74509811,0.02593176,0.90984541,0.02733441,0.37249482,33.72549057,32.94117737,-,-,60.79999924,16.77702141,14.64881134,-,1857,-,-117.4540634,36.77347946,-76.04373932,12.54901981,21.25089455,24.23347664,51.02422714
Sun Nov 26 15:18:07 EST 2017,18:07.4,-76.04370501,36.77356692,10.25,10,-35.59999847,19.9,8.61912632,-1.41736746,4.71178913,0.00819395,-,18.4313736,0.03821776,0.89813066,-0.11324256,0.40763909,31.76470566,31.76470566,-,-,60.79999924,17.67455864,14.64881134,-,1547,-,-116.7978973,36.7735672,-76.0437088,9.01960754,22.9285965,24.85484695,65.28384399
Sun Nov 26 15:18:08 EST 2017,18:08.4,-76.04366928,36.77367324,11.25,10,-35.79999924,17,8.58081913,-1.37906015,4.67348194,0.0171325,-,18.4313736,0.02055595,0.88641596,-0.15619664,0.38030469,29.80392265,30.19607925,-,-,60.79999924,18.39258766,14.64881134,-,1449,-,-117.4540634,36.77367401,-76.04367065,9.4117651,25.16553307,24.85484695,65.28384399
Sun Nov 26 15:18:09 EST 2017,18:09.4,-76.04363118,36.77377536,11.25,10,-36.09999847,16.3,7.92959595,-1.41736746,4.55855989,0.01231259,-,16.07843208,-0.03887991,0.81612742,-0.10543273,0.39592433,14.11764717,14.50980377,-,-,60.79999924,19.4696312,14.64881134,-,1424,-,-118.4383164,36.77377701,-76.04363251,7.05882359,25.16553307,24.85484695,65.28384399
Sun Nov 26 15:18:10 EST 2017,18:10.4,-76.04360655,36.77388941,11,10,-36.29999924,13.8,8.1211319,-1.34075296,3.37103605,0.02460157,-,20,0.00970329,0.87860614,-0.1952458,0.35687518,28.62745094,29.41176605,-,-,60.79999924,19.83608055,14.64881134,-,1396,-,-119.0944824,36.77388763,-76.04360962,10.98039246,24.60629845,24.23347664,-
Sun Nov 26 15:18:11 EST 2017,18:11.4,-76.04358724,36.77399032,10.75,9,-36.70000076,10.7,9.27034855,-2.06859016,5.17147589,0.04062569,-,18.8235302,0.03971579,0.92156017,-0.13667206,0.36078009,29.80392265,30.19607925,-,-,60.79999924,20.15017891,14.64881134,-,1415,-,-120.4068298,36.77399063,-76.04358673,9.4117651,24.04706573,24.23347664,-
Sun Nov 26 15:18:12 EST 2017,18:12.4,-76.04356561,36.77409185,11,10,-37.70000076,7.8,8.27436066,-1.41736746,4.75009632,0.01352467,-,18.8235302,0.01900734,0.86298645,-0.15229172,0.41935381,30.19607925,30.19607925,-,-,60.79999924,20.42239952,14.64881134,-,1408,-,-123.6876679,36.77409363,-76.04356384,9.4117651,24.60629845,24.23347664,-
Sun Nov 26 15:18:13 EST 2017,18:13.4,-76.04354487,36.77418159,10.75,9,-37.20000076,5.5,8.58081913,-1.45567465,4.97993946,0.02651197,-,18.4313736,0.02175882,0.90984541,-0.08200324,0.35687518,30.19607925,30.19607925,-,-,60.79999924,20.87076187,14.64881134,-,1404,-,-122.0472488,36.77418137,-76.04354858,9.4117651,24.04706573,24.23347664,-
Sun Nov 26 15:18:14 EST 2017,18:14.4,-76.04353407,36.77428816,10.75,9,-37.5,4,8.42759037,-0.11492168,4.48194551,-0.00791562,-,18.4313736,-0.00173337,0.89422578,-0.07028849,0.33735061,30.19607925,30.19607925,-,-,59,21.05757904,14.64881134,-,1402,-,-123.0314941,36.77428818,-76.04353333,9.4117651,24.04706573,24.23347664,-
Sun Nov 26 15:18:15 EST 2017,18:15.4,-76.04352777,36.774388,11,9,-36.5,3.4,8.50420475,0.5363012,4.63517427,0.00316232,-,18.8235302,-0.01573345,0.85517663,0.07809832,0.38030469,30.58823586,30.58823586,-,-,59,21.22473145,14.64881134,-,1402,-,-119.7506561,36.77438736,-76.0435257,9.4117651,24.60629845,24.23347664,-
Sun Nov 26 15:18:16 EST 2017,18:16.4,-76.04352198,36.77448906,10.75,9,-36.90000153,1.3,8.38928318,1.37906015,4.8267107,-0.00182036,-,18.8235302,-0.01307069,0.84736669,0.1444819,0.3842096,30.58823586,30.98039246,-,-,59,21.51128006,14.64881134,-,1404,-,-121.0629959,36.77449036,-76.0435257,9.8039217,24.04706573,24.23347664,-
Sun Nov 26 15:18:17 EST 2017,18:17.4,-76.04352208,36.77458177,10.5,9,-37,1.5,8.38928318,1.9153614,5.09486103,0.01207493,-,20.3921566,0.01974829,0.85517663,0.1952458,0.41935381,32.54901886,32.54901886,-,-,59,21.63501358,14.64881134,-,1418,-,-121.3910751,36.77458191,-76.0435257,11.37254906,23.48783112,24.23347664,-
Sun Nov 26 15:18:18 EST 2017,18:18.4,-76.04351301,36.77468341,10.75,10,-36.79999924,3.3,7.85298157,2.71981311,4.71178913,0.00238236,-,20.3921566,-0.02582321,0.80050778,0.27724904,0.38030469,32.15686417,32.15686417,-,-,59,21.74799156,14.64881134,-,1416,-,-120.7349091,36.77468491,-76.04351044,11.37254906,24.04706573,24.23347664,-
Sun Nov 26 15:18:19 EST 2017,18:19.4,-76.04348236,36.77478384,11.25,10,-37.29999924,9.9,7.96790314,1.76213241,4.25210238,-0.00550542,-,19.6078434,-0.02342969,0.8747012,0.12886222,0.31392109,31.37254906,31.76470566,-,-,59,21.99654198,14.64881134,-,1445,-,-122.3753281,36.77478409,-76.04347992,10.58823586,25.16553307,24.85484695,20.11782837
Sun Nov 26 15:18:20 EST 2017,18:20.4,-76.04346332,36.77488496,11.25,10,-37.5,9.8,7.54652357,1.57059634,4.8267107,-0.02355631,-,18.8235302,-0.10656112,0.77317333,0.1952458,0.30220634,30.19607925,30.58823586,-,-,59,22.10647583,14.64881134,-,1453,-,-123.0314941,36.77488327,-76.04346466,9.8039217,25.16553307,24.85484695,20.11782837
Sun Nov 26 15:18:21 EST 2017,18:21.4,-76.04343417,36.7749891,11.5,10,-38.09999847,11.9,8.31266785,1.45567465,4.78840351,0.00809288,-,19.2156868,0.01030759,0.89813066,0.13667206,0.34125552,30.19607925,30.19607925,-,-,59,22.23128128,14.64881134,-,1472,-,-124.9999924,36.77499008,-76.04343414,10.1960783,25.72476578,25.47621918,23.99336243
Sun Nov 26 15:18:22 EST 2017,18:22.4,-76.0434085,36.77508789,11.25,10,-38.29999924,13.4,8.65743351,1.41736746,4.67348194,0.01016004,-,19.2156868,-0.03788019,0.85127175,0.17962612,0.31001619,30.19607925,30.19607925,-,-,59,22.4979229,14.64881134,-,1510,-,-125.6561661,36.77508926,-76.04341125,9.8039217,25.16553307,26.09758949,21.53710556
Sun Nov 26 15:18:23 EST 2017,18:23.4,-76.04337315,36.77518667,11.25,10,-38.5,15.9,7.62313843,1.68551803,5.13316822,-0.00379683,-,19.2156868,-0.03951516,0.80050778,0.20696054,0.38811451,30.19607925,30.19607925,-,-,59,22.61791229,14.64881134,-,1519,-,-126.3123398,36.77518845,-76.04337311,6.27450991,25.16553307,26.09758949,21.53710556
Sun Nov 26 15:18:24 EST 2017,18:24.4,-76.04332877,36.7752729,11,10,-38.5,18.4,8.88727665,2.14520478,4.8267107,0.01156997,-,17.64705849,-0.00521689,0.83174706,0.25772443,0.38030469,29.80392265,30.19607925,-,-,59,22.71011353,14.64881134,-,1506,-,-126.3123398,36.77527237,-76.04332733,7.84313726,24.60629845,25.47621918,21.53710556
Sun Nov 26 15:18:25 EST 2017,18:25.4,-76.04328953,36.77537226,11.25,11,-38.70000076,19.8,7.66144562,1.60890353,4.63517427,-0.05359274,-,19.2156868,-0.05933152,0.78879303,0.21477039,0.364685,29.80392265,30.19607925,-,-,59,22.89658737,14.64881134,-,1508,-,-126.9685059,36.77537155,-76.04328918,10.1960783,25.16553307,26.09758949,23.97418213
Sun Nov 26 15:18:26 EST 2017,18:26.4,-76.04324193,36.77547126,11.5,11,-38.5,22.2,9.19373417,0.49799395,4.40533113,0.00413081,-,19.6078434,-0.06927905,0.8083176,0.15619664,0.3334457,30.19607925,30.19607925,-,-,57.20000076,22.9907341,14.64881134,-,1516,-,-126.3123398,36.77547073,-76.04324341,10.58823586,25.72476578,26.09758949,23.97418213
Sun Nov 26 15:18:27 EST 2017,18:27.4,-76.04317346,36.77554923,11.25,10,-38.59999847,26.1,8.23605347,1.8770541,4.97993946,0.02332254,-,16.07843208,-0.00958265,0.82003236,0.21477039,0.411544,14.11764717,14.11764717,-,-,57.20000076,23.09725571,14.64881134,-,1521,-,-126.6404114,36.77555084,-76.04317474,6.66666698,25.16553307,26.71896172,22.0801487
Sun Nov 26 15:18:28 EST 2017,18:28.4,-76.04311518,36.7756466,11.25,10,-38.29999924,26.7,8.15943909,1.41736746,4.09887314,0.01681502,-,19.2156868,-0.0195701,0.85908157,0.15619664,0.34516042,30.98039246,30.98039246,-,-,57.20000076,23.18059921,14.64881134,-,1498,-,-125.6561661,36.77564621,-76.04311371,9.4117651,25.16553307,26.09758949,22.0801487
Sun Nov 26 15:18:29 EST 2017,18:29.4,-76.04304834,36.77573577,11,10,-38.5,31,7.92959595,1.41736746,4.09887314,-0.05967981,-,19.2156868,0.00118191,0.85517663,0.12886222,0.40373418,28.23529434,30.98039246,-,-,57.20000076,23.33412361,14.64881134,-,1517,-,-126.3123398,36.77573395,-76.04304504,10.1960783,24.60629845,26.09758949,22.0801487
Sun Nov 26 15:18:30 EST 2017,18:30.4,-76.04296588,36.77585597,12,10,-39,31.8,8.1211319,1.37906015,4.13718033,0.00640283,-,17.64705849,-0.04869377,0.79660285,0.20696054,0.37639979,26.66666794,28.23529434,-,-,57.20000076,23.4209137,14.64881134,-,1521,-,-127.9527588,36.77585602,-76.04296875,8.23529434,26.84323311,26.71896172,23.47286797
Sun Nov 26 15:18:31 EST 2017,18:31.4,-76.04288666,36.77596428,12,10,-39.40000153,33.2,7.12514448,1.41736746,4.25210238,-0.03188425,-,16.07843208,0.01930673,0.81612742,0.18353106,0.4818325,14.11764717,14.11764717,-,-,57.20000076,23.56663895,14.64881134,-,1498,-,-129.2650909,36.77596283,-76.04288483,6.27450991,26.84323311,26.09758949,23.47286797
Sun Nov 26 15:18:32 EST 2017,18:32.4,-76.04282758,36.77604969,11.75,10,-39.90000153,33.4,8.6957407,1.45567465,5.47793341,0.03892126,-,16.07843208,0.06460901,0.90984541,0.16400647,0.42716369,18.4313736,14.50980377,-,-,57.20000076,23.61210442,14.64881134,-,1474,-,-130.9055176,36.77605057,-76.04282379,6.27450991,26.2840004,25.47621918,23.47286797
Sun Nov 26 15:18:33 EST 2017,18:33.4,-76.04274622,36.77613163,11.5,9,-40.59999847,37.4,7.96790314,1.60890353,5.20978308,0.00319374,-,15.68627453,-0.01444763,0.78879303,0.17962612,0.4623079,23.52941132,23.92156982,-,-,57.20000076,23.64100647,14.64881134,-,1435,-,-133.2020874,36.77613068,-76.0427475,5.88235283,25.72476578,24.85484695,-
Sun Nov 26 15:18:34 EST 2017,18:34.4,-76.04266838,36.77620653,11.25,9,-39.79999924,39.3,8.46589756,1.83874691,5.05655384,0.01413274,-,16.07843208,-0.00160346,0.81612742,0.19915071,0.43887842,25.88235283,25.88235283,-,-,57.20000076,23.69495583,14.64881134,-,1419,-,-130.5774231,36.77620697,-76.0426712,6.66666698,25.16553307,24.85484695,-
Sun Nov 26 15:18:35 EST 2017,18:35.4,-76.04258213,36.77628363,11.5,4,-40,42.3,7.62313843,2.60489154,4.36702394,-0.00203022,-,15.68627453,-0.01523754,0.8083176,0.28505886,0.3842096,25.88235283,25.88235283,-,-,57.20000076,23.70666122,14.64881134,-,1426,-,-131.2335968,36.77628326,-76.04257965,6.27450991,25.72476578,24.23347664,-
Sun Nov 26 15:18:36 EST 2017,18:36.4,-76.04249825,36.77635313,11,4,-39.79999924,44.3,8.00621033,3.14119267,4.63517427,0.0043058,-,16.47058868,-0.00363055,0.80441266,0.35925224,0.364685,27.05882454,27.45098114,-,-,57.20000076,23.71787071,14.64881134,-,1416,-,-130.5774231,36.77635193,-76.04249573,6.66666698,24.60629845,24.23347664,-
Sun Nov 26 15:18:37 EST 2017,18:37.4,-76.04240795,36.77642332,11.25,4,-39.79999924,45.9,7.85298157,2.68150592,4.86501789,-0.00045389,-,16.47058868,-0.02692811,0.78879303,0.2928687,0.38811451,27.05882454,27.45098114,-,-,57.20000076,23.7286129,14.64881134,-,1411,-,-130.5774231,36.77642441,-76.04240417,7.05882359,25.16553307,24.23347664,-
Sun Nov 26 15:18:38 EST 2017,18:38.4,-76.04231031,36.77649462,11.5,4,-39.90000153,49.4,8.08282471,3.06457806,4.75009632,-0.00477072,-,16.47058868,-0.0311555,0.80441266,0.30458343,0.34516042,27.05882454,27.45098114,-,-,57.20000076,23.74880791,14.64881134,-,1398,-,-130.9055176,36.77649307,-76.04231262,7.05882359,25.72476578,24.23347664,-
Sun Nov 26 15:18:39 EST 2017,18:39.4,-76.04221264,36.77653814,11,4,-39.90000153,53.7,7.96790314,2.64319873,5.05655384,-0.01187104,-,16.86274529,-0.00402881,0.82784218,0.14057697,0.43497351,27.45098114,27.45098114,-,-,57.20000076,23.75831032,14.64881134,-,1397,-,-130.9055176,36.77653885,-76.04221344,7.45098066,24.60629845,24.23347664,-
Sun Nov 26 15:18:40 EST 2017,18:40.4,-76.04211541,36.77658906,10.75,5,-39.90000153,55.5,7.54652357,2.37504816,4.21379519,0.00960381,-,17.25490189,0.00211111,0.82003236,0.28505886,0.39982924,27.45098114,27.84313774,-,-,57.20000076,23.7762413,14.64881134,-,1404,-,-130.9055176,36.77658844,-76.04211426,7.45098066,24.04706573,24.23347664,-
Sun Nov 26 15:18:41 EST 2017,18:41.4,-76.04200217,36.77663973,10.75,5,-40.29999924,57.8,7.85298157,3.02627087,4.48194551,-0.00903672,-,17.64705849,-0.02770464,0.80050778,0.30848834,0.35687518,28.23529434,28.62745094,-,-,57.20000076,23.78470802,14.64881134,-,1419,-,-132.2178497,36.77663803,-76.04199982,7.84313726,24.04706573,24.23347664,-
Sun Nov 26 15:18:42 EST 2017,18:42.4,-76.04188186,36.77669259,11.25,5,-40.20000076,59.1,8.23605347,3.17949986,4.90332508,-0.00120296,-,17.25490189,-0.00708995,0.82393724,0.31239328,0.35687518,28.23529434,28.23529434,-,-,57.20000076,23.79286766,14.64881134,-,1423,-,-131.8897705,36.77669144,-76.04188538,8.23529434,25.16553307,24.23347664,-
Sun Nov 26 15:18:43 EST 2017,18:43.4,-76.04176905,36.77673836,11.75,4,-39.20000076,61.3,7.85298157,2.41335535,4.5202527,0.00491999,-,17.64705849,-0.0157413,0.83565199,0.20696054,0.37639979,28.23529434,28.62745094,-,-,57.20000076,23.83012962,14.64881134,-,1443,-,-128.6089325,36.77673721,-76.04177094,8.23529434,26.2840004,24.85484695,24.05547142
Sun Nov 26 15:18:44 EST 2017,18:44.4,-76.04164821,36.77675955,11,4,-40.09999847,70.4,8.38928318,1.18752408,5.13316822,-0.00282962,-,17.64705849,-0.02787727,0.82003236,0.20305562,0.38030469,28.23529434,28.62745094,-,-,57.20000076,23.84779739,14.64881134,-,1448,-,-131.561676,36.7767601,-76.04164886,8.23529434,24.60629845,24.85484695,24.05547142
Sun Nov 26 15:18:45 EST 2017,18:45.4,-76.0415268,36.77679127,11,4,-40.70000076,72.9,7.31668043,3.25611424,4.36702394,-0.05115432,-,17.64705849,-0.06738742,0.77317333,0.31629819,0.31392109,28.23529434,28.62745094,-,-,57.20000076,23.86486626,14.64881134,-,1456,-,-133.5301819,36.77679062,-76.04152679,8.23529434,24.60629845,24.85484695,24.05547142
Sun Nov 26 15:18:46 EST 2017,18:46.4,-76.04140643,36.77681838,11.25,4,-40.5,74.4,7.46990919,3.29442143,3.98395157,0.00693623,-,17.64705849,-0.07365853,0.76145858,0.33582276,0.30611128,27.84313774,27.84313774,-,-,57.20000076,23.89172363,14.64881134,-,1466,-,-132.8740234,36.77681732,-76.04140472,8.62745094,25.16553307,25.47621918,24.05547142
Sun Nov 26 15:18:47 EST 2017,18:47.4,-76.04128256,36.77683175,11.25,3,-40.09999847,80.3,8.00621033,3.86903,5.47793341,0.0240129,-,15.68627453,-0.00013734,0.79269797,0.30458343,0.42716369,24.31372643,20.7843132,-,-,57.20000076,23.93281364,14.64881134,-,1454,-,-131.561676,36.77683258,-76.04128265,5.88235283,25.16553307,24.85484695,19.97836685
Sun Nov 26 15:18:48 EST 2017,18:48.4,-76.04115545,36.7768374,11.25,4,-40.20000076,83.9,7.04852962,2.7581203,4.44363832,-0.03193729,-,15.68627453,-0.0733456,0.76145858,0.30067852,0.3334457,25.49019623,24.70588303,-,-,57.20000076,23.93758583,14.64881134,-,1420,-,-131.8897705,36.7768364,-76.04115295,5.88235283,25.16553307,24.23347664,19.97836685
Sun Nov 26 15:18:49 EST 2017,18:49.4,-76.04103423,36.77683349,11,3,-40,88.1,7.24006605,4.25210238,4.36702394,-0.01625651,-,16.07843208,-0.05078128,0.73802912,0.42173091,0.32173091,25.88235283,25.88235283,-,-,57.20000076,23.93712997,14.64881134,-,1397,-,-131.2335968,36.77683258,-76.04103088,6.66666698,24.60629845,23.61210442,19.97836685
Sun Nov 26 15:18:50 EST 2017,18:50.4,-76.04090453,36.77682829,11,3,-39.79999924,92.5,8.15943909,4.71178913,5.70777702,0.01169669,-,16.07843208,0.02295283,0.76926845,0.48030469,0.37249482,25.88235283,25.88235283,-,-,57.20000076,23.9322052,14.64881134,-,1374,-,-130.5774231,36.77682877,-76.04090118,6.66666698,24.60629845,23.61210442,-
Sun Nov 26 15:18:51 EST 2017,18:51.4,-76.04078445,36.77682261,10.75,4,-40.20000076,93.6,6.81868649,5.17147589,4.32871675,0.00062068,-,16.07843208,0.02228137,0.73802912,0.49982923,0.39982924,26.27450943,26.27450943,-,-,57.20000076,23.91815376,14.64881134,-,1360,-,-131.8897705,36.77682114,-76.04078674,6.27450991,24.04706573,22.9907341,-
Sun Nov 26 15:18:51 EST 2017,18:52.4,-76.04078445,36.77682261,10.75,4,-40.20000076,93.6,5.82269859,5.66946983,5.74608421,-0.00894872,-,15.68627453,-0.06637356,0.56621277,0.44516042,0.49354723,26.27450943,26.27450943,-,-,57.20000076,23.90451622,14.64881134,-,1352,-,-131.8897705,36.77682114,-76.04078674,6.27450991,24.04706573,22.9907341,-
Sun Nov 26 15:18:53 EST 2017,18:53.4,-76.04056683,36.77676122,10.5,4,-40.20000076,109.9,6.7803793,5.05655384,4.78840351,0.00978732,-,16.47058868,-0.07327976,0.72240943,0.417826,0.30220634,26.66666794,27.05882454,-,-,57.20000076,23.89127159,14.64881134,-,1345,-,-131.8897705,36.7767601,-76.04056549,6.66666698,23.48783112,22.9907341,-
Sun Nov 26 15:18:54 EST 2017,18:54.4,-76.04045886,36.77671029,10.5,3,-39.20000076,117.3,7.08683681,4.55855989,4.32871675,-0.01779257,-,16.47058868,-0.05458256,0.72631437,0.42563587,0.32954079,26.66666794,26.66666794,-,-,57.20000076,23.86590576,14.64881134,-,1348,-,-128.6089325,36.77671051,-76.04045868,6.66666698,23.48783112,22.9907341,-
Sun Nov 26 15:18:55 EST 2017,18:55.4,-76.04035914,36.7766663,10.25,4,-39.29999924,118.9,7.96790314,1.45567465,5.13316822,-0.00257066,-,16.07843208,-0.03521951,0.81222248,0.09371798,0.411544,25.88235283,25.88235283,-,-,55.40000153,23.85375023,14.64881134,-,1330,-,-128.9370117,36.77666473,-76.0403595,5.49019623,22.9285965,22.9907341,-
Sun Nov 26 15:18:56 EST 2017,18:56.4,-76.04026937,36.77660667,10,4,-39,125.2,7.89128876,0.30645782,6.43561411,0.03262173,-,14.50980377,-0.05758936,0.76145858,0.01561966,0.45449808,14.11764717,14.50980377,-,-,55.40000153,23.83341408,14.64881134,-,1259,-,-127.9527588,36.77660751,-76.04026794,4.70588255,22.36936378,22.36936378,-
Sun Nov 26 15:18:57 EST 2017,18:57.4,-76.04018755,36.77655678,9.5,4,-38.59999847,127.4,7.50821638,0.15322891,5.63116217,-0.02416813,-,14.50980377,0.08263046,0.85127175,-0.02733441,0.56774062,14.11764717,14.11764717,-,-,55.40000153,23.72809601,14.64881134,-,1050,-,-126.6404114,36.77655792,-76.04018402,4.31372547,21.25089455,18.64113617,-
Sun Nov 26 15:18:58 EST 2017,18:58.4,-76.04011122,36.77650433,9.25,5,-39.20000076,128.9,7.24006605,-0.07661445,7.24006605,0.04707998,-,13.72549057,0.00839524,0.72631437,0.00780983,0.59897995,14.11764717,14.11764717,-,-,55.40000153,23.61210442,14.64881134,-,1007,-,-128.6089325,36.77650452,-76.04010773,3.92156863,20.69165993,14.91290855,-
