GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 1/4 mile time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Ambient air temp(°F),Average trip speed(whilst moving only)(mph),Barometric pressure (from vehicle)(psi),Drivers demand engine % torque(%),Engine RPM(rpm),Fuel pressure(psi),GPS Altitude(ft),GPS Latitude(°),GPS Longitude(°),Relative Throttle Position(%),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm)
Sun Nov 26 15:26:01 EST 2017,26:02.0,-76.04391701,36.77316591,5.5,3,-40.29999924,12.7,9.23204136,0.45968673,3.86903,-0.00878906,-,26.27450943,-0.04131202,0.8747012,0.11324256,0.27487195,39.2156868,40,-,-,59,22.22710419,14.64881134,-,1936,-,-132.2178497,36.77316666,-76.04391479,18.03921509,12.30314922,14.29153728,64.3755722
Sun Nov 26 15:26:02 EST 2017,26:03.0,-76.04387896,36.77322965,7.25,4,-40.20000076,23.9,8.65743351,-2.06859016,4.02225876,0.01469231,-,26.27450943,0.03997257,0.92156017,-0.10933765,0.36858991,39.2156868,38.03921509,-,-,59,22.22071648,14.64881134,-,1577,-,-131.8897705,36.77323151,-76.04387665,18.03921509,16.21778679,19.26250648,96.45856476
Sun Nov 26 15:26:03 EST 2017,26:04.0,-76.0438322,36.7733071,8.75,3,-40,25.3,8.81066227,-0.99598789,3.98395157,0.00685714,-,26.27450943,0.01944145,0.90594047,-0.0741934,0.36078009,39.2156868,38.03921509,-,-,59,22.22071648,14.64881134,-,1577,-,-131.2335968,36.7733078,-76.04383087,18.03921509,19.5731926,19.26250648,96.45856476
Sun Nov 26 15:26:04 EST 2017,26:05.0,-76.04378877,36.77338881,9.25,4,-40.40000153,24.5,8.31266785,-0.91937345,3.75410819,0.01822815,-,20.7843132,-0.03158877,0.83565199,-0.12495731,0.37249482,39.2156868,38.03921509,-,-,59,22.22071648,14.64881134,-,1577,-,-132.5459442,36.77338791,-76.0437851,12.94117641,20.69165993,19.26250648,96.45856476
Sun Nov 26 15:26:05 EST 2017,26:06.0,-76.04374036,36.77347174,9.75,4,-40.59999847,25.3,8.50420475,-1.14921677,4.36702394,0.01165719,-,19.6078434,-0.02656746,0.85908157,-0.13276714,0.33735061,27.45098114,27.45098114,-,-,59,22.2237072,14.64881134,-,1791,-,-133.2020874,36.77347183,-76.04373932,11.37254906,21.81012726,23.61210442,96.45856476
Sun Nov 26 15:26:06 EST 2017,26:07.0,-76.04369973,36.7735654,10.25,3,-41,20.8,8.61912632,-2.14520478,5.17147589,0.06669706,-,16.86274529,-0.05296192,0.82393724,-0.1718163,0.3334457,27.45098114,27.84313774,-,-,59,22.23098373,14.64881134,-,1568,-,-134.5144348,36.7735672,-76.04370117,7.45098066,22.9285965,24.23347664,24.24197388
Sun Nov 26 15:26:07 EST 2017,26:08.0,-76.04366011,36.77365504,10.75,4,-41.90000153,19.3,8.23605347,-1.41736746,4.67348194,0.01215219,-,18.4313736,-0.04939177,0.82003236,-0.1210524,0.364685,29.80392265,29.41176605,-,-,59,22.23952484,14.64881134,-,1397,-,-137.4671936,36.77365494,-76.04366302,9.01960754,24.04706573,24.23347664,24.24197388
Sun Nov 26 15:26:08 EST 2017,26:09.0,-76.04362528,36.77374779,10.75,4,-41.40000153,16.2,8.23605347,-0.8810662,4.48194551,0.00630954,-,20.3921566,0.01401615,0.89422578,-0.10933765,0.364685,32.94117737,31.76470566,-,-,59,22.24799156,14.64881134,-,1414,-,-135.8267822,36.77374649,-76.04362488,11.37254906,24.04706573,24.23347664,24.24197388
Sun Nov 26 15:26:09 EST 2017,26:10.0,-76.0435953,36.77384324,11,4,-41.40000153,13.4,8.58081913,-0.72783732,5.13316822,0.00350929,-,18.8235302,0.04694787,0.90203559,-0.10933765,0.41935381,30.58823586,30.98039246,-,-,59,22.25901413,14.64881134,-,1440,-,-135.8267822,36.77384186,-76.04359436,9.8039217,24.60629845,24.85484695,22.18513298
Sun Nov 26 15:26:10 EST 2017,26:11.0,-76.04356443,36.7739454,11.25,4,-41.79999924,13,9.0788126,-0.68953007,6.43561411,0.04433377,-,19.2156868,-0.21435806,0.65993077,-0.08200324,0.317826,31.37254906,31.37254906,-,-,59,22.27125168,14.64881134,-,1460,-,-137.1390991,36.77394485,-76.04356384,10.58823586,25.16553307,25.47621918,22.18513298
Sun Nov 26 15:26:11 EST 2017,26:12.0,-76.04354717,36.77404483,11.25,4,-41.40000153,10.8,8.77235508,-1.83874691,4.67348194,0.02779802,-,18.4313736,0.01597049,0.89813066,-0.15229172,0.34906533,28.62745094,29.01960754,-,-,59,22.28468895,14.64881134,-,1465,-,-135.8267822,36.77404404,-76.04354858,9.01960754,25.16553307,25.47621918,20.76433754
Sun Nov 26 15:26:12 EST 2017,26:13.0,-76.04352569,36.77414818,11.5,4,-41.40000153,8.3,8.77235508,-1.64721072,4.90332508,0.00267508,-,18.8235302,-0.01123252,0.8747012,-0.11714748,0.34516042,30.19607925,30.58823586,-,-,59,22.29801559,14.64881134,-,1463,-,-135.8267822,36.77414703,-76.0435257,9.8039217,25.72476578,25.47621918,20.76433754
Sun Nov 26 15:26:13 EST 2017,26:14.0,-76.04352044,36.77424643,11.25,3,-41.59999847,5.2,8.35097599,-0.57460839,4.25210238,0.00431666,-,19.2156868,-0.01664079,0.86689138,-0.07809832,0.35687518,30.98039246,31.37254906,-,-,59,22.304636,14.64881134,-,1474,-,-136.4829407,36.77424622,-76.04351807,10.1960783,25.16553307,25.47621918,20.76433754
Sun Nov 26 15:26:14 EST 2017,26:15.0,-76.04351186,36.77434955,11.25,4,-41,4.8,8.42759037,0.57460839,4.48194551,0.01525891,-,19.2156868,-0.03173835,0.85517663,0.06247865,0.34906533,30.98039246,31.76470566,-,-,59,22.3243351,14.64881134,-,1489,-,-134.5144348,36.77434921,-76.04351044,10.1960783,25.16553307,25.47621918,20.76433754
Sun Nov 26 15:26:15 EST 2017,26:16.0,-76.0435101,36.77445556,11.5,4,-41.29999924,3.2,8.19774628,0.45968673,4.25210238,-0.01262279,-,18.03921509,-0.03540925,0.86298645,0.0234295,0.32954079,28.62745094,29.01960754,-,-,57.20000076,22.33084679,14.64881134,-,1482,-,-135.4986877,36.77445602,-76.04351044,8.62745094,25.72476578,25.47621918,-
Sun Nov 26 15:26:16 EST 2017,26:17.0,-76.04351443,36.77456445,11.5,4,-40.90000153,2.4,8.61912632,0.84275901,4.06056595,-0.00679786,-,18.4313736,-0.02536123,0.86689138,0.15229172,0.317826,29.80392265,29.80392265,-,-,57.20000076,22.34379196,14.64881134,-,1472,-,-134.1863556,36.77456284,-76.04351807,9.4117651,25.72476578,25.47621918,-
Sun Nov 26 15:26:17 EST 2017,26:18.0,-76.0435025,36.77466773,11.5,3,-40.09999847,3,8.54251194,3.17949986,3.94564438,-0.00346722,-,19.2156868,0.02069792,0.83565199,0.37096703,0.35297027,30.19607925,28.62745094,-,-,57.20000076,22.35663033,14.64881134,-,1466,-,-131.561676,36.77466583,-76.04350281,10.1960783,25.72476578,25.47621918,-
Sun Nov 26 15:26:18 EST 2017,26:19.0,-76.04348525,36.77477411,11.5,3,-39.20000076,4.5,7.431602,2.60489154,4.75009632,-0.03939108,-,16.07843208,-0.01502839,0.80441266,0.26943922,0.39982924,26.27450943,27.45098114,-,-,57.20000076,22.36936378,14.64881134,-,1471,-,-128.6089325,36.77477264,-76.04348755,7.05882359,25.72476578,25.47621918,-
Sun Nov 26 15:26:19 EST 2017,26:20.0,-76.04347144,36.77487867,11.5,4,-38.79999924,5.7,7.89128876,2.18351197,5.24809027,0.01037192,-,17.25490189,-0.04719524,0.80441266,0.2186753,0.36078009,27.05882454,27.45098114,-,-,57.20000076,22.38072777,14.64881134,-,1453,-,-127.2965851,36.77487946,-76.04347229,7.84313726,25.72476578,25.47621918,-
Sun Nov 26 15:26:20 EST 2017,26:21.0,-76.04344446,36.7749807,11.5,4,-38.59999847,10.7,8.31266785,1.60890353,5.05655384,0.0105546,-,17.64705849,-0.03416828,0.85127175,0.11324256,0.34125552,28.23529434,28.23529434,-,-,57.20000076,22.39326096,14.64881134,-,1470,-,-126.6404114,36.77498245,-76.04344177,8.23529434,25.72476578,25.47621918,-
Sun Nov 26 15:26:21 EST 2017,26:22.0,-76.04340807,36.77508808,12,4,-38.90000153,13.3,8.81066227,1.34075296,5.20978308,0.0029435,-,17.25490189,0.04069862,0.91765523,0.0976229,0.38030469,27.84313774,27.84313774,-,-,57.20000076,22.40569305,14.64881134,-,1474,-,-127.6246796,36.77508926,-76.04341125,8.23529434,26.84323311,25.47621918,-
Sun Nov 26 15:26:22 EST 2017,26:23.0,-76.04337844,36.77518033,10.75,4,-38.59999847,15,8.23605347,1.60890353,4.48194551,-0.0036103,-,17.64705849,-0.01159528,0.83955687,0.21086545,0.37639979,27.84313774,28.23529434,-,-,57.20000076,22.41802406,14.64881134,-,1480,-,-126.6404114,36.77518082,-76.04338074,8.23529434,24.04706573,25.47621918,-
Sun Nov 26 15:26:23 EST 2017,26:24.0,-76.04333999,36.77527708,11.25,4,-38.90000153,17.9,8.35097599,1.99197578,5.59285498,0.00911671,-,17.64705849,-0.06076008,0.79269797,0.21086545,0.35687518,27.45098114,26.66666794,-,-,57.20000076,22.42415428,14.64881134,-,1478,-,-127.6246796,36.77527618,-76.04334259,8.23529434,25.16553307,25.47621918,-
Sun Nov 26 15:26:24 EST 2017,26:25.0,-76.04329633,36.77537379,11.25,4,-39.29999924,20.7,7.92959595,1.9153614,4.97993946,-0.01489733,-,16.07843208,-0.03847516,0.8083176,0.17962612,0.38811451,25.88235283,26.27450943,-,-,57.20000076,22.43633652,14.64881134,-,1467,-,-128.9370117,36.77537537,-76.04329681,6.27450991,25.16553307,25.47621918,-
Sun Nov 26 15:26:25 EST 2017,26:26.0,-76.04325054,36.77546929,11.25,5,-39.20000076,22,8.08282471,4.44363832,5.59285498,-0.01201,-,16.47058868,0.05462233,0.94108468,-0.05076391,0.37249482,26.66666794,27.05882454,-,-,55.40000153,22.44842339,14.64881134,-,1461,-,-128.6089325,36.77547073,-76.04325104,6.66666698,25.16553307,25.47621918,-
Sun Nov 26 15:26:26 EST 2017,26:27.0,-76.04319957,36.77556548,11.5,5,-39.40000153,23.6,7.77636719,1.76213241,4.94163227,0.01162847,-,17.25490189,-0.03904666,0.83565199,0.19134088,0.3334457,27.84313774,28.23529434,-,-,55.40000153,22.45918465,14.64881134,-,1467,-,-129.2650909,36.7755661,-76.04319763,7.84313726,25.72476578,25.47621918,-
Sun Nov 26 15:26:27 EST 2017,26:28.0,-76.04314723,36.77565596,11.25,4,-39.90000153,24.4,7.73806,2.7581203,4.32871675,-0.03445446,-,15.68627453,-0.01141,0.78879303,0.30458343,0.411544,25.49019623,25.88235283,-,-,55.40000153,22.46863556,14.64881134,-,1448,-,-130.9055176,36.77565765,-76.04314423,5.88235283,25.16553307,24.85484695,-
Sun Nov 26 15:26:28 EST 2017,26:29.0,-76.0430915,36.77573866,11,4,-39.29999924,27.8,8.19774628,1.76213241,4.36702394,-0.0074019,-,18.8235302,-0.02469618,0.84736669,0.17572121,0.34906533,30.58823586,30.58823586,-,-,55.40000153,22.47333336,14.64881134,-,1456,-,-128.9370117,36.77573776,-76.04309082,9.8039217,24.60629845,24.85484695,-
Sun Nov 26 15:26:29 EST 2017,26:30.0,-76.04301891,36.77583368,11,3,-38.59999847,31.8,7.92959595,1.76213241,4.40533113,-0.00381223,-,19.6078434,0.08073304,0.9371798,0.18743597,0.40373418,30.98039246,30.98039246,-,-,55.40000153,22.48389053,14.64881134,-,1489,-,-126.6404114,36.77583313,-76.04302216,10.1960783,24.60629845,25.47621918,28.71970749
Sun Nov 26 15:26:30 EST 2017,26:31.0,-76.04294607,36.7759238,11.5,3,-38.70000076,33.9,8.46589756,0.57460839,4.8267107,-0.00714841,-,17.25490189,-0.08614619,0.81612742,-0.01952458,0.31001619,27.05882454,30.19607925,-,-,55.40000153,22.49679184,14.64881134,-,1497,-,-126.9685059,36.77592468,-76.04294586,8.23529434,25.72476578,26.09758949,28.71970749
Sun Nov 26 15:26:31 EST 2017,26:32.0,-76.04286579,36.77600799,11.75,3,-39.29999924,35.8,8.96389103,0.61291564,5.17147589,0.01465158,-,16.86274529,-0.07329621,0.82003236,0.13276714,0.31001619,27.05882454,27.45098114,-,-,55.40000153,22.51080322,14.64881134,-,1507,-,-128.9370117,36.77600861,-76.04286957,7.45098066,26.2840004,26.09758949,20.2872467
Sun Nov 26 15:26:32 EST 2017,26:33.0,-76.04278209,36.77609904,12,3,-39.40000153,37.6,8.31266785,1.53228903,5.09486103,-0.00137046,-,16.86274529,-0.05429212,0.82784218,0.11714748,0.34125552,27.05882454,27.45098114,-,-,55.40000153,22.52470589,14.64881134,-,1519,-,-129.2650909,36.77610016,-76.04278564,7.45098066,26.84323311,26.09758949,20.2872467
Sun Nov 26 15:26:33 EST 2017,26:34.0,-76.04270151,36.77618634,11.5,4,-38.59999847,37.5,7.85298157,2.14520478,4.5202527,0.00810083,-,15.68627453,0.05376117,0.89032084,0.22648512,0.4154489,27.05882454,27.05882454,-,-,55.40000153,22.54089928,14.64881134,-,1532,-,-126.6404114,36.7761879,-76.04270172,6.27450991,25.72476578,26.71896172,29.68677711
Sun Nov 26 15:26:34 EST 2017,26:35.0,-76.04261758,36.7762624,12,4,-38.29999924,39.3,7.77636719,1.99197578,4.59686708,-0.00228933,-,15.68627453,-0.05267196,0.78488815,0.26162934,0.36078009,23.52941132,23.52941132,-,-,55.40000153,22.55577469,14.64881134,-,1521,-,-125.6561661,36.77626419,-76.0426178,5.88235283,26.84323311,26.09758949,29.68677711
Sun Nov 26 15:26:35 EST 2017,26:36.0,-76.04252427,36.77633628,11.75,4,-38.20000076,43.2,8.00621033,2.79642749,4.78840351,-0.03009595,-,15.68627453,-0.08486141,0.74193406,0.26553428,0.364685,23.52941132,23.52941132,-,-,55.40000153,22.56815338,14.64881134,-,1487,-,-125.3280869,36.77633667,-76.04252625,5.88235283,26.2840004,25.47621918,29.68677711
Sun Nov 26 15:26:36 EST 2017,26:37.0,-76.04242824,36.77641701,12,4,-38.09999847,44.5,8.04451752,2.7581203,4.94163227,-0.00219923,-,15.68627453,-0.02649697,0.78098321,0.33191785,0.37639979,23.52941132,23.92156982,-,-,55.40000153,22.57925415,14.64881134,-,1467,-,-124.9999924,36.77641678,-76.04242706,5.88235283,26.84323311,25.47621918,-
Sun Nov 26 15:26:37 EST 2017,26:38.0,-76.0423285,36.77647977,11.5,4,-38.20000076,49.6,7.35498762,2.87304211,4.75009632,-0.02300389,-,15.29411793,0.01111524,0.83565199,0.28505886,0.39201942,23.52941132,23.92156982,-,-,55.40000153,22.58790588,14.64881134,-,1431,-,-125.3280869,36.77648163,-76.04232788,5.49019623,25.72476578,24.85484695,-
Sun Nov 26 15:26:38 EST 2017,26:39.0,-76.04222653,36.77653695,11.25,3,-37.70000076,54,7.73806,2.71981311,3.63918662,0.00023243,-,16.86274529,0.05733176,0.89422578,0.2186753,0.41935381,27.84313774,29.01960754,-,-,55.40000153,22.59220886,14.64881134,-,1426,-,-123.6876679,36.77653885,-76.0422287,7.05882359,25.16553307,24.85484695,-
Sun Nov 26 15:26:39 EST 2017,26:40.0,-76.042124,36.77658905,11,4,-38.20000076,56.6,7.66144562,1.83874691,4.67348194,0.01352724,-,18.4313736,-0.02148638,0.83955687,0.19915071,0.36078009,29.80392265,30.19607925,-,-,55.40000153,22.60076332,14.64881134,-,1463,-,-125.3280869,36.77658844,-76.04212189,9.4117651,24.60629845,24.85484695,-
Sun Nov 26 15:26:40 EST 2017,26:41.0,-76.04201421,36.77663222,11,4,-38,61.8,8.19774628,2.71981311,5.70777702,-0.01004798,-,18.03921509,-0.02126029,0.83174706,0.23819989,0.35687518,30.19607925,30.19607925,-,-,55.40000153,22.61042213,14.64881134,-,1477,-,-124.6719132,36.7766304,-76.04201508,9.4117651,24.60629845,25.47621918,19.96347809
Sun Nov 26 15:26:41 EST 2017,26:42.0,-76.04190043,36.77667643,11.25,4,-37.59999847,62.7,7.50821638,2.98796368,4.63517427,-0.01448324,-,15.68627453,-0.04644285,0.77317333,0.26943922,0.38811451,25.49019623,25.49019623,-,-,55.40000153,22.62117577,14.64881134,-,1476,-,-123.3595734,36.77667618,-76.04190063,5.88235283,25.16553307,25.47621918,19.96347809
Sun Nov 26 15:26:42 EST 2017,26:43.0,-76.04178034,36.77672166,11.5,4,-37.90000153,64.5,7.31668043,2.87304211,4.63517427,0.00670687,-,15.68627453,-0.0194301,0.80441266,0.32410803,0.35687518,26.27450943,27.05882454,-,-,55.40000153,22.63184738,14.64881134,-,1466,-,-124.3438339,36.77672195,-76.04177856,5.88235283,25.72476578,25.47621918,19.96347809
Sun Nov 26 15:26:43 EST 2017,26:44.0,-76.04166015,36.77675885,11.5,4,-38.59999847,68.9,7.96790314,4.02225876,5.01824665,-0.01953858,-,19.2156868,0.04414581,0.81222248,0.41001618,0.411544,30.58823586,30.98039246,-,-,55.40000153,22.6424427,14.64881134,-,1490,-,-126.6404114,36.7767601,-76.04165649,10.1960783,25.72476578,25.47621918,-
Sun Nov 26 15:26:44 EST 2017,26:45.0,-76.04152831,36.77678484,11.5,4,-38.40000153,74.9,7.39329481,2.56658411,5.43962622,-0.00945252,-,15.68627453,-0.10976914,0.76536351,0.23819989,0.28658667,22.74509811,24.70588303,-,-,55.40000153,22.64886475,14.64881134,-,1504,-,-125.9842606,36.77678299,-76.04152679,5.88235283,25.72476578,26.09758949,-
Sun Nov 26 15:26:45 EST 2017,26:46.0,-76.04139662,36.77681028,11.75,4,-38.29999924,79.2,7.69975281,2.45166254,4.90332508,-0.01544176,-,16.86274529,-0.07719028,0.76926845,0.27334413,0.32954079,26.27450943,25.09803963,-,-,55.40000153,22.65933609,14.64881134,-,1472,-,-125.6561661,36.77680969,-76.04139709,7.05882359,26.2840004,25.47621918,-
Sun Nov 26 15:26:46 EST 2017,26:47.0,-76.04127016,36.77682256,11.5,3,-37.40000153,80.3,8.08282471,2.87304211,4.59686708,-0.01045255,-,15.29411793,-0.0653853,0.7575537,0.23039004,0.39592433,24.70588303,22.35294151,-,-,55.40000153,22.66858292,14.64881134,-,1455,-,-122.7034149,36.77682114,-76.0412674,5.88235283,25.72476578,24.85484695,-
Sun Nov 26 15:26:47 EST 2017,26:48.0,-76.0411357,36.77683242,11.5,4,-37,84.2,7.92959595,2.87304211,4.94163227,-0.01767756,-,15.29411793,-0.06333859,0.76536351,0.2928687,0.35297027,25.09803963,25.09803963,-,-,55.40000153,22.67662048,14.64881134,-,1429,-,-121.3910751,36.77683258,-76.0411377,5.49019623,25.72476578,24.85484695,-
Sun Nov 26 15:26:48 EST 2017,26:49.0,-76.0410061,36.77684027,11.25,4,-37,86.7,7.24006605,2.7581203,4.8267107,0.01121084,-,15.29411793,-0.0162685,0.77317333,0.32801294,0.411544,25.09803963,25.09803963,-,-,55.40000153,22.68232346,14.64881134,-,1407,-,-121.3910751,36.77684021,-76.041008,5.49019623,25.16553307,24.23347664,-
Sun Nov 26 15:26:49 EST 2017,26:50.0,-76.04088128,36.77683376,11.25,4,-36.70000076,91.6,7.24006605,5.20978308,4.97993946,-0.00283537,-,15.29411793,-0.03127363,0.66774058,0.49982923,0.39201942,24.70588303,24.70588303,-,-,55.40000153,22.6868515,14.64881134,-,1380,-,-120.4068298,36.77683258,-76.0408783,5.09803915,25.16553307,23.61210442,-
Sun Nov 26 15:26:50 EST 2017,26:51.0,-76.04076072,36.77682001,11,4,-36.59999847,96,6.35899973,5.47793341,4.55855989,-0.01008686,-,16.47058868,0.01588036,0.67164552,0.59745216,0.37249482,27.05882454,27.84313774,-,-,55.40000153,22.6885376,14.64881134,-,1367,-,-120.0787354,36.77682114,-76.04076385,5.88235283,24.60629845,23.61210442,-
Sun Nov 26 15:26:51 EST 2017,26:52.0,-76.0406466,36.77680082,10.5,4,-36.70000076,100.5,6.62715054,5.89931297,3.86903,-0.00794147,-,18.03921509,-0.01297789,0.67555046,0.60135704,0.29439652,29.41176605,29.01960754,-,-,55.40000153,22.69188881,14.64881134,-,1379,-,-120.4068298,36.77680206,-76.04064941,8.62745094,23.48783112,23.61210442,-
Sun Nov 26 15:26:52 EST 2017,26:53.0,-76.04053206,36.77677366,10.25,4,-37,105.4,6.62715054,5.36301184,5.32470465,0.03660763,-,16.07843208,-0.01128653,0.72240943,0.45297024,0.39982924,27.05882454,27.05882454,-,-,55.40000153,22.69521904,14.64881134,-,1375,-,-121.3910751,36.77677536,-76.04053497,6.66666698,22.9285965,23.61210442,-
Sun Nov 26 15:26:53 EST 2017,26:54.0,-76.04043049,36.77672117,10.5,4,-36.90000153,116.7,7.66144562,1.99197578,5.20978308,0.000979,-,15.29411793,0.00140282,0.82784218,0.27334413,0.39201942,14.11764717,14.11764717,-,-,55.40000153,22.69852066,14.64881134,-,1353,-,-121.0629959,36.77672195,-76.04042816,5.49019623,23.48783112,23.61210442,-
Sun Nov 26 15:26:54 EST 2017,26:55.0,-76.04032769,36.77665989,10.75,4,-36.90000153,122.3,8.15943909,-0.07661445,4.44363832,-0.01335194,-,14.50980377,-0.04019058,0.79269797,0.04295408,0.43887842,14.11764717,14.11764717,-,-,55.40000153,22.69904709,14.64881134,-,1271,-,-121.0629959,36.77666092,-76.04032898,4.70588255,24.04706573,22.9907341,-
Sun Nov 26 15:26:55 EST 2017,26:56.0,-76.04023826,36.77661458,10.25,4,-37,126.4,7.12514448,0.99598789,4.97993946,-0.01834947,-,14.50980377,-0.08578726,0.77707827,-0.06638357,0.37639979,14.11764717,14.11764717,-,-,55.40000153,22.69452477,14.64881134,-,1224,-,-121.3910751,36.77661514,-76.04023743,4.31372547,22.9285965,21.12662125,-
Sun Nov 26 15:26:56 EST 2017,26:57.0,-76.04015167,36.77656394,10,4,-36.59999847,127.3,7.12514448,-0.61291564,7.12514448,0.04806203,-,13.72549057,0.02763334,0.7575537,-0.14057697,0.57945544,14.11764717,14.11764717,-,-,55.40000153,22.6756115,14.64881134,-,924,-,-120.0787354,36.77656555,-76.0401535,4.31372547,22.36936378,16.15565109,-
Sun Nov 26 15:26:57 EST 2017,26:58.0,-76.04008507,36.77651954,8.25,3,-37,127.3,8.1211319,-0.8810662,7.16345167,0.04804366,-,13.72549057,0.02715807,0.71069467,-0.10152781,0.63412422,14.11764717,14.11764717,-,-,55.40000153,22.65844917,14.64881134,-,1004,-,-121.3910751,36.77651978,-76.04008484,3.92156863,18.45472336,13.04879475,-
