GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 1/4 mile time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Ambient air temp(°F),Average trip speed(whilst moving only)(mph),Barometric pressure (from vehicle)(psi),Drivers demand engine % torque(%),Engine RPM(rpm),Fuel pressure(psi),GPS Altitude(ft),GPS Latitude(°),GPS Longitude(°),Relative Throttle Position(%),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm)
Sun Nov 19 01:36:44 EST 2017,36:43.9,-76.06912034,36.8365166,25,4,-30.39999962,279.4,0.5363012,9.50019264,3.02627087,0.03683573,-,23.13725471,0.01818343,0.05466883,0.96841919,0.20848836,30.58823586,-,-,-,64.40000153,45.26755524,14.35873604,-,1948,-,-99.73753357,36.83651733,-76.06912231,15.68627453,55.92340851,55.92340851,49.18328094
Sun Nov 19 01:36:46 EST 2017,36:45.9,-76.06967365,36.83658846,25,4,-30.60000038,278.9,0.91937345,9.38527107,2.83473492,0.02277619,-,22.35294151,0.00411908,0.09371798,0.95670444,0.1889638,30.58823586,-,-,-,64.40000153,45.48955154,14.35873604,-,1984,-,-100.3936997,36.83658981,-76.06967163,14.11764717,55.92340851,55.92340851,49.18328094
Sun Nov 19 01:36:48 EST 2017,36:47.9,-76.07023665,36.83666407,25.25,4,-30.89999962,279.3,0.61291564,9.11711979,3.17949986,0.00524443,-,16.86274529,-0.03301572,0.07809832,0.90594047,0.22801295,30.58823586,-,-,-,64.40000153,45.71516418,14.35873604,-,1964,-,-101.3779526,36.83666229,-76.07023621,6.66666698,56.48263931,56.54477692,26.92538452
Sun Nov 19 01:36:50 EST 2017,36:49.9,-76.07078797,36.83673871,25,4,-30.70000076,279.4,0.42137951,8.81066227,3.10288548,-0.00421033,-,21.17647171,-0.04650686,0.04295408,0.89813066,0.21629821,30.58823586,-,-,-,64.40000153,45.90690231,14.35873604,-,1918,-,-100.7217865,36.83673859,-76.07078552,12.15686321,55.92340851,55.30203629,26.92538452
Sun Nov 19 01:36:52 EST 2017,36:51.9,-76.07133112,36.83681607,24.75,4,-31,279.1,0.8810662,9.00219822,3.06457806,-0.00143469,-,20.3921566,-0.02614438,0.08981306,0.91765523,0.21239327,30.58823586,-,-,-,64.40000153,46.09112167,14.35873604,-,1936,-,-101.7060394,36.83681488,-76.07133484,11.76470566,55.36417389,55.30203629,-
Sun Nov 19 01:36:55 EST 2017,36:54.1,-76.07214536,36.83692334,24.75,4,-31.20000076,279.1,0.84275901,9.42357826,3.10288548,-0.01552598,-,20.7843132,-0.04488393,0.09371798,0.89032084,0.23191786,29.80392265,-,-,-,64.40000153,46.26825714,14.35873604,-,1917,-,-102.3622055,36.83692169,-76.07214355,11.76470566,55.36417389,55.30203629,-
Sun Nov 19 01:36:57 EST 2017,36:56.1,-76.07269863,36.83699648,24.75,4,-31.60000038,279.3,0.80445176,8.88727665,3.02627087,-0.00650736,-,23.13725471,-0.03759481,0.05076391,0.91375035,0.19677362,29.80392265,-,-,-,64.40000153,46.42697906,14.35873604,-,1905,-,-103.6745453,36.83699799,-76.0727005,14.50980377,55.36417389,54.68066406,-
Sun Nov 19 01:36:59 EST 2017,36:58.2,-76.07324166,36.83706498,24.75,4,-31.89999962,279.2,0.8810662,8.92558384,2.7581203,-0.0071106,-,23.52941132,-0.04315212,0.08981306,0.90984541,0.18115395,29.80392265,-,-,-,64.40000153,46.5913353,14.35873604,-,1922,-,-104.6587906,36.83706665,-76.07324219,14.90196133,55.36417389,55.30203629,26.93578529
Sun Nov 19 01:37:01 EST 2017,37:00.4,-76.07379824,36.83714031,25,4,-32.29999924,279.5,0.72783732,8.6957407,2.9113493,-0.0432834,-,23.13725471,-0.07461441,0.05076391,0.8747012,0.19677362,31.76470566,-,-,-,64.40000153,46.76100922,14.35873604,-,1942,-,-105.9711227,36.83713913,-76.07379913,15.29411793,55.92340851,55.92340851,26.65371323
Sun Nov 19 01:37:03 EST 2017,37:02.5,-76.07435472,36.83721208,25.5,4,-32.09999847,279.2,0.65122288,9.23204136,2.83473492,-0.00702231,-,22.35294151,-0.01297795,0.06638357,0.94108468,0.1889638,31.76470566,-,-,-,64.40000153,46.93571472,14.35873604,-,1960,-,-105.3149567,36.83721161,-76.07435608,13.72549057,57.04187393,56.54477692,24.80271149
Sun Nov 19 01:37:05 EST 2017,37:04.6,-76.07491794,36.83728559,25.5,4,-32.40000153,279,0.68953007,9.04050541,3.14119267,-0.02017291,-,17.64705849,-0.00950563,0.06247865,0.92936999,0.23582277,31.76470566,-,-,-,64.40000153,47.10429382,14.35873604,-,1971,-,-106.2992172,36.83728409,-76.07492065,7.45098066,57.04187393,56.54477692,24.80271149
Sun Nov 19 01:37:07 EST 2017,37:06.8,-76.0754766,36.83735024,25.25,4,-32.70000076,278.8,0.72783732,8.6957407,2.64319873,-0.05157256,-,24.31372643,-0.07025506,0.0741934,0.88641596,0.16943921,34.11764908,-,-,-,64.40000153,47.26706314,14.35873604,-,1966,-,-107.2834702,36.83734894,-76.0754776,16.07843208,56.48263931,56.54477692,-
Sun Nov 19 01:37:09 EST 2017,37:08.8,-76.07604106,36.83742061,25.5,4,-32.70000076,278.8,0.72783732,9.00219822,2.87304211,-0.01489037,-,21.17647171,-0.02827762,0.08981306,0.92546505,0.18115395,34.11764908,-,-,-,64.40000153,47.43484497,14.35873604,-,2006,-,-107.2834702,36.83742142,-76.07604218,12.94117641,57.04187393,57.16614914,24.57888603
Sun Nov 19 01:37:11 EST 2017,37:10.8,-76.07661148,36.83750114,25.75,4,-32.20000076,279,0.72783732,9.42357826,2.87304211,0.02599901,-,20.3921566,0.00734309,0.0741934,0.96060938,0.19286871,34.11764908,-,-,-,64.40000153,47.59703064,14.35873604,-,1985,-,-105.6430435,36.83750153,-76.07661438,11.76470566,57.60110855,57.16614914,24.57888603
Sun Nov 19 01:37:13 EST 2017,37:12.8,-76.077178,36.83756868,25.5,5,-32,279,0.91937345,8.81066227,2.9113493,0.00571865,-,20,0.00936327,0.07028849,0.96060938,0.20067854,34.11764908,-,-,-,64.40000153,47.75390625,14.35873604,-,1983,-,-104.9868774,36.83757019,-76.07717896,11.37254906,57.04187393,57.16614914,-
Sun Nov 19 01:37:15 EST 2017,37:14.9,-76.07774213,36.83763583,25.5,5,-31.89999962,279.2,0.91937345,8.73404789,3.21780705,-0.02756059,-,20,-0.04430099,0.06247865,0.90203559,0.20848836,34.11764908,-,-,-,64.40000153,47.89569092,14.35873604,-,1973,-,-104.6587906,36.83763504,-76.07774353,10.98039246,57.04187393,56.54477692,-
Sun Nov 19 01:37:17 EST 2017,37:17.0,-76.07830199,36.83770802,25.25,5,-31.89999962,279.1,0.76614451,9.42357826,3.21780705,0.03706783,-,20,0.01841569,0.07809832,0.96060938,0.22801295,34.11764908,-,-,-,64.40000153,48.03298187,14.35873604,-,1951,-,-104.6587906,36.83770752,-76.07830048,10.98039246,56.48263931,56.54477692,-
Sun Nov 19 01:37:19 EST 2017,37:19.1,-76.07886012,36.83777921,25,5,-31.89999962,278.7,0.8810662,9.34696388,2.98796368,0.02332288,-,20.3921566,-0.02255509,0.10152781,0.92156017,0.20848836,34.11764908,-,-,-,64.40000153,48.15626907,14.35873604,-,1934,-,-104.6587906,36.83778,-76.07885742,10.98039246,55.92340851,55.92340851,-
Sun Nov 19 01:37:22 EST 2017,37:21.1,-76.07968358,36.83788538,25,3,-32.90000153,279.4,0.72783732,9.27034855,2.94965649,0.01344335,-,24.70588303,-0.00521691,0.0741934,0.94498962,0.20067854,34.11764908,-,-,-,64.40000153,48.26620483,14.35873604,-,1966,-,-107.9396362,36.83788681,-76.0796814,16.07843208,55.92340851,55.30203629,-
Sun Nov 19 01:37:24 EST 2017,37:23.3,-76.08023731,36.83797011,25.25,3,-32.09999847,279.5,0.76614451,9.04050541,2.60489154,-0.00577288,-,25.09803963,-0.01855912,0.08981306,0.93327487,0.1889638,34.90196228,-,-,-,64.40000153,48.39163208,14.35873604,-,1968,-,-105.3149567,36.83797073,-76.08023834,16.47058868,56.48263931,56.54477692,53.95560455
Sun Nov 19 01:37:26 EST 2017,37:25.4,-76.08080804,36.83804568,25.75,4,-32.29999924,279.3,0.49799395,8.6957407,2.83473492,-0.04729223,-,25.09803963,-0.06597323,0.05076391,0.88641596,0.1889638,34.90196228,-,-,-,64.40000153,48.5318718,14.35873604,-,2003,-,-105.9711227,36.83804703,-76.08081055,16.86274529,57.60110855,57.78752136,49.90332031
Sun Nov 19 01:37:28 EST 2017,37:27.5,-76.08138528,36.83812748,26.25,3,-32.90000153,279.2,0.72783732,9.27034855,3.06457806,0.01704788,-,23.52941132,-0.00161116,0.0741934,0.94498962,0.21239327,34.90196228,-,-,-,64.40000153,48.67712021,14.35873604,-,2037,-,-107.9396362,36.83812714,-76.08138275,16.07843208,58.71957779,58.40889359,24.473526
Sun Nov 19 01:37:30 EST 2017,37:29.5,-76.08196889,36.83820444,26.5,4,-33.59999847,279,0.65122288,9.23204136,3.14119267,0.01528168,-,23.52941132,-0.00922073,0.04685899,0.94498962,0.19286871,34.90196228,-,-,-,64.40000153,48.82716751,14.35873604,-,2091,-,-110.2362137,36.83820343,-76.08197021,15.68627453,59.27880859,59.03026199,26.4673233
Sun Nov 19 01:37:32 EST 2017,37:31.7,-76.08255916,36.83827833,26.75,4,-33.5,278.8,0.91937345,9.0788126,2.94965649,-0.02419697,-,21.96078491,-0.02207907,0.09371798,0.92546505,0.20067854,31.37254906,-,-,-,64.40000153,48.98180389,14.35873604,-,2084,-,-109.9081345,36.83827972,-76.08255768,13.33333397,59.83804321,59.65163422,26.97005844
Sun Nov 19 01:37:34 EST 2017,37:33.7,-76.08314008,36.83835256,26.75,5,-33.79999924,279,0.68953007,9.23204136,2.98796368,-0.0110739,-,23.13725471,-0.02558048,0.06638357,0.92156017,0.20848836,31.37254906,-,-,-,64.40000153,49.13208008,14.35873604,-,2103,-,-110.8923874,36.8383522,-76.08313751,14.90196133,59.83804321,59.65163422,26.97005844
Sun Nov 19 01:37:36 EST 2017,37:35.8,-76.08374286,36.83843312,27,3,-32.79999924,279.2,0.84275901,8.58081913,2.94965649,-0.01943228,-,23.13725471,-0.07883701,0.06247865,0.87079626,0.19286871,32.15686417,-,-,-,64.40000153,49.28681564,14.35873604,-,2122,-,-107.6115494,36.83843231,-76.08374023,14.90196133,60.39727783,60.27300644,27.97949409
Sun Nov 19 01:37:38 EST 2017,37:37.9,-76.0843377,36.83850171,27,5,-33.40000153,279.1,0.68953007,9.11711979,2.9113493,-0.00286728,-,22.74509811,-0.02153311,0.07028849,0.92936999,0.19677362,29.41176605,-,-,-,64.40000153,49.43731308,14.35873604,-,2123,-,-109.5800552,36.83850098,-76.08433533,14.90196133,60.39727783,60.27300644,27.97949409
Sun Nov 19 01:37:40 EST 2017,37:40.0,-76.084944,36.83858881,27.25,5,-34.5,279.6,0.91937345,9.42357826,3.14119267,0.03589898,-,20.7843132,0.01292465,0.08590815,0.96060938,0.20848836,29.41176605,-,-,-,64.40000153,49.58374023,14.35873604,-,2095,-,-113.1889801,36.83858871,-76.08494568,11.76470566,60.95651245,60.27300644,-
Sun Nov 19 01:37:42 EST 2017,37:42.0,-76.0855505,36.83865685,27,5,-33.90000153,279.1,1.26413846,9.53849983,2.68150592,0.01296417,-,22.74509811,0.01855047,0.12886222,0.97232407,0.17334414,29.41176605,-,-,-,64.40000153,49.72626495,14.35873604,-,2086,-,-111.2204742,36.83865738,-76.0855484,14.50980377,60.39727783,60.27300644,-
Sun Nov 19 01:37:45 EST 2017,37:44.2,-76.08645204,36.83876038,27.25,5,-34,279.1,0.76614451,8.81066227,3.14119267,-0.02430356,-,22.74509811,-0.01740152,0.08981306,0.93327487,0.19286871,32.15686417,-,-,-,64.40000153,49.86503983,14.35873604,-,2095,-,-111.5485535,36.83876038,-76.08644867,14.11764717,60.95651245,60.27300644,-
Sun Nov 19 01:37:47 EST 2017,37:46.2,-76.08705974,36.83884282,27.25,5,-34.40000153,279.1,0.80445176,8.81066227,2.94965649,-0.03033137,-,23.92156982,-0.04900661,0.08200324,0.89813066,0.20067854,32.15686417,-,-,-,64.40000153,50.00020599,14.35873604,-,2102,-,-112.8609009,36.8388443,-76.08705902,16.07843208,60.95651245,60.27300644,-
