GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 1/4 mile time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Ambient air temp(°F),Average trip speed(whilst moving only)(mph),Barometric pressure (from vehicle)(psi),Drivers demand engine % torque(%),Engine RPM(rpm),Fuel pressure(psi),GPS Altitude(ft),GPS Latitude(°),GPS Longitude(°),Relative Throttle Position(%),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm)
Wed Nov 22 23:59:54 EST 2017,59:52.9,-76.04389006,36.77302522,2.75,4,-38.90000153,307.7,-6.35899973,-6.89530087,1.64721072,0.08024831,-,14.11764717,0.04554778,-0.71459961,-0.73412424,0.10696055,14.11764717,14.11764717,-,-,50,-,14.64881134,-,1946,-,-127.6246796,36.77302551,-76.04389191,4.31372547,6.15157461,0,-
Wed Nov 22 23:59:55 EST 2017,59:53.9,-76.04391032,36.77305693,4,4,-39.70000076,333.5,-6.93360806,-6.93360806,2.56658411,0.0496535,-,14.11764717,0.04423349,-0.72631437,-0.68336034,0.20848836,14.11764717,14.11764717,-,-,50,8.07782555,14.64881134,-,1946,-,-130.2493439,36.77305603,-76.04390717,4.31372547,8.94774532,8.07782555,-
Wed Nov 22 23:59:56 EST 2017,59:54.9,-76.0439169,36.77310499,5.5,4,-39.5,352.4,-10.15141487,5.70777702,1.76213241,0.15264815,-,27.84313774,0.07046931,-1.03089774,0.23819989,0.06010156,14.11764717,14.11764717,-,-,50,8.07782555,14.64881134,-,1946,-,-129.5931702,36.77310562,-76.04391479,20,12.30314922,8.07782555,-
Wed Nov 22 23:59:57 EST 2017,59:55.9,-76.0438953,36.77317544,7.25,4,-38.90000153,12.4,9.27034855,2.37504816,2.79642749,-0.04371101,-,27.84313774,-0.05041962,0.88641596,0.2421048,0.1381999,41.96078491,41.96078491,-,-,50,8.07782555,14.64881134,-,1946,-,-127.6246796,36.77317429,-76.04389191,20,16.21778679,8.07782555,-
Wed Nov 22 23:59:58 EST 2017,59:56.9,-76.04385644,36.77324728,8.5,4,-38.59999847,22.7,8.96389103,-0.19153613,4.21379519,0.00072788,-,27.84313774,0.01020943,0.91375035,-0.01952458,0.32954079,41.96078491,41.96078491,-,-,50,14.6022234,14.64881134,-,1635,-,-126.6404114,36.77324677,-76.04385376,20,19.01395798,21.12662125,-
Wed Nov 22 23:59:59 EST 2017,59:57.9,-76.04381333,36.77332492,9.75,4,-38.59999847,23.9,9.11711979,-1.57059634,3.10288548,0.0245427,-,23.92156982,0.03318645,0.9488945,-0.20696054,0.25144243,36.47058868,36.47058868,-,-,50,17.39839363,14.64881134,-,1777,-,-126.6404114,36.77332306,-76.04381561,16.07843208,21.81012726,22.9907341,-
Thu Nov 23 00:00:00 EST 2017,59:58.9,-76.04376783,36.77340597,10,4,-38.59999847,24.2,8.58081913,-0.45968673,4.55855989,0.01509312,-,21.96078491,-0.02370316,0.90594047,-0.0741934,0.25534737,31.76470566,31.76470566,-,-,50,19.10716438,14.64881134,-,1851,-,-126.6404114,36.77340698,-76.04376984,13.33333397,22.36936378,24.23347664,75.76373291
Thu Nov 23 00:00:01 EST 2017,59:59.9,-76.04371873,36.77349871,11,4,-38.5,23.9,8.65743351,-1.14921677,3.48595762,0.04222696,-,20.7843132,0.04030261,0.9371798,-0.14838681,0.32563588,31.76470566,32.15686417,-,-,50,20.25670052,14.64881134,-,1894,-,-126.3123398,36.77349854,-76.04371643,11.76470566,24.60629845,24.85484695,75.76373291
Thu Nov 23 00:00:02 EST 2017,00:00.9,-76.04367552,36.77359152,11.25,4,-38.59999847,22,8.84896946,-2.14520478,3.715801,0.00827533,-,20.3921566,-0.03199058,0.89422578,-0.13667206,0.24363261,31.76470566,32.15686417,-,-,50,21.74799156,14.64881134,-,1492,-,-126.6404114,36.77359009,-76.04367828,11.37254906,25.16553307,25.47621918,35.43963623
Thu Nov 23 00:00:03 EST 2017,00:01.9,-76.04364168,36.77369296,11.25,4,-38.59999847,18.1,8.50420475,-1.34075296,4.55855989,0.00946233,-,20.3921566,0.03848226,0.90203559,-0.21086545,0.36858991,31.76470566,32.15686417,-,-,50,22.29169083,14.64881134,-,1497,-,-126.6404114,36.77369308,-76.04364014,11.37254906,25.16553307,26.09758949,22.22354317
Thu Nov 23 00:00:04 EST 2017,00:02.9,-76.0436052,36.77379579,11.5,5,-38.59999847,18.7,8.58081913,-0.03830723,4.21379519,0.01397198,-,20.3921566,0.02045869,0.9371798,-0.0234295,0.30220634,31.76470566,31.76470566,-,-,48.20000076,22.714571,14.64881134,-,1543,-,-126.6404114,36.77379608,-76.04360199,11.37254906,25.72476578,26.09758949,22.22354317
Thu Nov 23 00:00:05 EST 2017,00:03.9,-76.0435678,36.77390618,11.75,5,-38.70000076,17,9.23204136,-1.72382522,3.44765043,0.03323979,-,20.3921566,0.02016707,0.94108468,-0.17572121,0.25144243,31.76470566,32.15686417,-,-,48.20000076,23.11500931,14.64881134,-,1560,-,-126.9685059,36.77390671,-76.04357147,11.76470566,26.2840004,26.71896172,19.5710392
Thu Nov 23 00:00:06 EST 2017,00:04.9,-76.04355106,36.77402259,11.75,4,-38.40000153,13,9.61511421,-0.76614451,4.09887314,0.04852186,-,20.3921566,0.00509111,0.91765523,-0.16400647,0.27487195,31.37254906,31.37254906,-,-,48.20000076,23.4426403,14.64881134,-,1580,-,-125.9842606,36.77402115,-76.04354858,11.76470566,26.2840004,26.71896172,19.5710392
Thu Nov 23 00:00:07 EST 2017,00:05.9,-76.04353456,36.77413488,12,3,-38.20000076,9.4,8.54251194,-1.37906015,4.55855989,0.02459377,-,18.4313736,-0.02077706,0.89422578,-0.07809832,0.29049161,27.84313774,27.84313774,-,-,48.20000076,23.99448586,14.64881134,-,1546,-,-125.3280869,36.77413559,-76.04353333,9.01960754,26.84323311,26.71896172,18.87354279
Thu Nov 23 00:00:08 EST 2017,00:06.9,-76.04351051,36.77423805,11.75,3,-36.29999924,8.1,8.73404789,-1.03429508,3.79241538,0.01460592,-,18.4313736,0.02639269,0.9488945,-0.13276714,0.26706213,28.23529434,29.01960754,-,-,48.20000076,24.18909264,14.64881134,-,1538,-,-119.0944824,36.77423859,-76.04351044,10.1960783,26.2840004,26.71896172,18.87354279
Thu Nov 23 00:00:09 EST 2017,00:07.9,-76.04350626,36.77435028,12,3,-36.29999924,5,8.42759037,-0.57460839,4.55855989,0.00942688,-,18.03921509,-0.01491997,0.87860614,-0.15229172,0.317826,28.23529434,28.23529434,-,-,48.20000076,24.35775185,14.64881134,-,1523,-,-119.0944824,36.77434921,-76.04350281,9.01960754,26.84323311,26.71896172,18.87354279
Thu Nov 23 00:00:10 EST 2017,00:08.9,-76.04350484,36.77445485,11.75,3,-36,3.2,8.73404789,0.61291564,3.90733719,0.00939367,-,18.4313736,0.00283412,0.89032084,0,0.36078009,28.23529434,28.62745094,-,-,48.20000076,24.56243706,14.64881134,-,1489,-,-118.1102371,36.77445602,-76.04350281,9.01960754,26.2840004,26.09758949,-
Thu Nov 23 00:00:11 EST 2017,00:09.9,-76.04349242,36.77455901,11.75,5,-35.59999847,3.3,8.84896946,2.22181916,3.48595762,0.01000515,-,19.2156868,0.00284934,0.92936999,0.21477039,0.20848836,30.19607925,30.98039246,-,-,48.20000076,24.61320305,14.64881134,-,1486,-,-116.7978973,36.77455902,-76.04349518,9.8039217,26.2840004,25.47621918,-
Thu Nov 23 00:00:12 EST 2017,00:10.9,-76.04348338,36.77466141,11.75,5,-35.29999924,3.5,8.50420475,1.37906015,3.56257224,-0.03066021,-,20.3921566,-0.00904358,0.8747012,0.22648512,0.30611128,31.37254906,31.76470566,-,-,48.20000076,24.65862656,14.64881134,-,1478,-,-115.8136444,36.77466202,-76.04347992,11.37254906,26.2840004,25.47621918,-
Thu Nov 23 00:00:13 EST 2017,00:11.9,-76.04347358,36.77476581,11.75,5,-35.40000153,4.3,8.81066227,1.60890353,4.29040956,-0.01446358,-,20,-0.0534776,0.86298645,0.18743597,0.23972771,31.37254906,31.76470566,-,-,46.40000153,24.69950485,14.64881134,-,1482,-,-116.1417389,36.77476501,-76.04347229,11.37254906,26.2840004,25.47621918,-
Thu Nov 23 00:00:14 EST 2017,00:12.9,-76.04345783,36.77487054,11.5,5,-35.40000153,7.3,8.88727665,1.41736746,3.98395157,-0.00847526,-,20,0.0312352,0.92936999,0.17572121,0.31001619,31.37254906,31.76470566,-,-,46.40000153,24.73649216,14.64881134,-,1489,-,-116.1417389,36.77487183,-76.04345703,10.98039246,25.72476578,25.47621918,-
Thu Nov 23 00:00:15 EST 2017,00:13.9,-76.04344118,36.77498274,12,5,-35.70000076,9,8.84896946,1.83874691,3.60087943,-0.00780802,-,20.3921566,-0.10331353,0.82003236,0.1444819,0.23191786,31.37254906,31.37254906,-,-,46.40000153,24.85484695,14.64881134,-,1531,-,-117.1259842,36.77498245,-76.04344177,11.37254906,26.84323311,26.09758949,19.60871506
Thu Nov 23 00:00:16 EST 2017,00:14.9,-76.04341467,36.77507813,11.75,4,-36.09999847,10.8,8.35097599,0.45968673,3.21780705,-0.06751668,-,19.6078434,-0.02342969,0.89032084,0.16010156,0.26706213,30.19607925,30.58823586,-,-,46.40000153,24.93251991,14.64881134,-,1539,-,-118.4383164,36.77507782,-76.04341125,10.98039246,26.2840004,26.71896172,19.60871506
Thu Nov 23 00:00:17 EST 2017,00:15.9,-76.04338596,36.77517878,11.75,4,-36.09999847,13.6,9.04050541,1.30244577,3.10288548,-0.00375539,-,18.8235302,-0.01633055,0.92156017,0.13276714,0.21629821,29.01960754,29.41176605,-,-,46.40000153,25.00397873,14.64881134,-,1546,-,-118.4383164,36.775177,-76.04338837,9.8039217,26.2840004,26.71896172,18.45109749
Thu Nov 23 00:00:18 EST 2017,00:16.9,-76.04334603,36.77528838,12,4,-36.40000153,17,8.54251194,1.8770541,4.02225876,-0.01407421,-,18.8235302,-0.00915907,0.90203559,0.16400647,0.31001619,29.01960754,29.41176605,-,-,46.40000153,25.06993675,14.64881134,-,1565,-,-119.4225769,36.77528763,-76.04334259,9.8039217,26.84323311,26.71896172,18.45109749
Thu Nov 23 00:00:19 EST 2017,00:17.9,-76.04330167,36.77539208,12.25,4,-36.29999924,18.5,8.15943909,1.11090958,4.29040956,-0.01662213,-,16.07843208,-0.01334897,0.88251102,0.11324256,0.32563588,29.01960754,29.41176605,-,-,46.40000153,25.15402603,14.64881134,-,1567,-,-119.0944824,36.77539062,-76.04330444,6.66666698,27.40246773,27.34033203,17.08867836
Thu Nov 23 00:00:20 EST 2017,00:18.9,-76.04324986,36.77550082,12.5,5,-36.29999924,20.1,8.88727665,1.76213241,3.715801,0.002978,-,16.07843208,-0.02830902,0.80050778,0.30067852,0.36078009,14.11764717,14.11764717,-,-,46.40000153,25.18772507,14.64881134,-,1513,-,-119.0944824,36.77550125,-76.04325104,6.27450991,27.96170425,26.09758949,17.08867836
Thu Nov 23 00:00:21 EST 2017,00:19.9,-76.04321051,36.77560207,12.25,5,-36.40000153,19.6,8.31266785,1.8770541,4.75009632,0.0025883,-,16.86274529,0.10498553,0.98794377,0.1444819,0.37249482,28.62745094,28.62745094,-,-,46.40000153,25.19767189,14.64881134,-,1459,-,-119.4225769,36.77560043,-76.04321289,6.27450991,27.40246773,25.47621918,17.08867836
Thu Nov 23 00:00:22 EST 2017,00:20.9,-76.04314803,36.77567902,11.25,4,-36.5,26.3,8.81066227,1.57059634,3.75410819,-0.01391217,-,18.8235302,-0.03082477,0.86298645,0.21086545,0.28658667,29.41176605,29.41176605,-,-,46.40000153,25.18624496,14.64881134,-,1456,-,-119.7506561,36.77568054,-76.04314423,9.4117651,25.16553307,24.85484695,17.08867836
Thu Nov 23 00:00:23 EST 2017,00:21.9,-76.04308335,36.77577296,11.25,4,-37,27.5,8.61912632,1.95366859,3.29442143,-0.01402493,-,18.03921509,-0.06117449,0.83174706,0.1444819,0.31001619,27.05882454,27.05882454,-,-,46.40000153,25.16553307,14.64881134,-,1436,-,-121.3910751,36.77577209,-76.04308319,9.01960754,25.16553307,24.85484695,-
Thu Nov 23 00:00:24 EST 2017,00:22.9,-76.04301115,36.77586,11.25,4,-36.90000153,30.5,8.58081913,1.11090958,3.56257224,0.0305041,-,16.86274529,0.04708638,0.95279956,0.17962612,0.29439652,27.45098114,27.45098114,-,-,46.40000153,25.16553307,14.64881134,-,1436,-,-121.0629959,36.77585983,-76.04301453,7.45098066,25.16553307,24.85484695,-
Thu Nov 23 00:00:25 EST 2017,00:23.9,-76.04293816,36.77594773,11,3,-36.90000153,32.9,8.96389103,1.30244577,3.60087943,0.00730692,-,18.03921509,-0.00603014,0.91375035,0.13276714,0.26706213,29.41176605,29.41176605,-,-,46.40000153,25.13728905,14.64881134,-,1436,-,-121.0629959,36.77594757,-76.04293823,8.23529434,24.60629845,24.23347664,-
Thu Nov 23 00:00:26 EST 2017,00:24.9,-76.04287269,36.77603413,11,4,-36.70000076,30.2,8.31266785,1.9153614,3.06457806,-0.0052889,-,18.03921509,-0.04391788,0.89422578,0.09371798,0.22410804,29.41176605,29.41176605,-,-,46.40000153,25.12898254,14.64881134,-,1448,-,-120.4068298,36.77603531,-76.04286957,8.23529434,24.60629845,24.85484695,21.74915695
Thu Nov 23 00:00:27 EST 2017,00:25.9,-76.04280055,36.77611754,11,4,-36.70000076,33.5,8.15943909,1.95366859,4.32871675,0.00108167,-,19.2156868,0.06263642,0.92546505,0.18353106,0.38811451,30.58823586,30.58823586,-,-,46.40000153,25.13890266,14.64881134,-,1478,-,-120.4068298,36.77611923,-76.0428009,10.1960783,24.60629845,25.47621918,22.63127136
Thu Nov 23 00:00:28 EST 2017,00:26.9,-76.04272412,36.77620311,11.5,5,-36.70000076,34.8,8.58081913,1.53228903,3.98395157,-0.02621356,-,18.4313736,0.00670664,0.92546505,0.15619664,0.26315722,28.23529434,28.23529434,-,-,46.40000153,25.16553307,14.64881134,-,1492,-,-120.4068298,36.77620316,-76.04272461,9.4117651,25.72476578,26.09758949,22.63127136
Thu Nov 23 00:00:29 EST 2017,00:27.9,-76.04262625,36.7762802,11.75,4,-36.70000076,41.1,8.54251194,2.06859016,3.40934324,-0.00094606,-,18.03921509,-0.08274629,0.81612742,0.20696054,0.26315722,28.23529434,28.23529434,-,-,46.40000153,25.19072342,14.64881134,-,1508,-,-120.4068298,36.77627945,-76.04262543,8.62745094,26.2840004,26.09758949,18.01704407
Thu Nov 23 00:00:30 EST 2017,00:28.9,-76.0425325,36.77636009,11.75,4,-37.09999847,43.1,8.65743351,2.71981311,3.94564438,0.02207762,-,18.03921509,0.0241678,0.90203559,0.25772443,0.31001619,27.84313774,27.84313774,-,-,46.40000153,25.21459007,14.64881134,-,1507,-,-121.7191544,36.77635956,-76.04253387,7.45098066,26.2840004,26.09758949,18.01704407
Thu Nov 23 00:00:31 EST 2017,00:29.9,-76.04243349,36.77643492,11.75,4,-37,45,8.73404789,2.98796368,4.48194551,0.0227551,-,16.86274529,-0.01769656,0.88251102,0.2186753,0.27096704,26.66666794,27.05882454,-,-,46.40000153,25.23722839,14.64881134,-,1499,-,-121.3910751,36.77643585,-76.04243469,7.45098066,26.2840004,26.09758949,18.01704407
Thu Nov 23 00:00:32 EST 2017,00:30.9,-76.04233397,36.77650285,11.75,4,-37,49.1,8.08282471,2.33674097,3.56257224,-0.01779028,-,16.86274529,0.01843062,0.87079626,0.28896379,0.34125552,26.66666794,27.05882454,-,-,46.40000153,25.24320412,14.64881134,-,1483,-,-121.3910751,36.77650452,-76.04233551,7.45098066,26.2840004,25.47621918,18.01704407
Thu Nov 23 00:00:33 EST 2017,00:31.9,-76.04222859,36.77656828,11.5,4,-36.79999924,52.3,8.27436066,1.83874691,4.02225876,-0.01765935,-,16.86274529,-0.03122637,0.87860614,0.19915071,0.25534737,27.05882454,27.45098114,-,-,46.40000153,25.24888802,14.64881134,-,1461,-,-120.7349091,36.77656937,-76.0422287,7.84313726,25.72476578,25.47621918,-
Thu Nov 23 00:00:34 EST 2017,00:32.9,-76.0421186,36.77661758,11.5,4,-37,55.4,8.35097599,2.98796368,3.21780705,-0.00552416,-,16.86274529,0.01373024,0.86689138,0.31239328,0.32173091,27.05882454,27.45098114,-,-,46.40000153,25.23950768,14.64881134,-,1460,-,-121.3910751,36.77661896,-76.04212189,7.45098066,25.72476578,24.85484695,-
Thu Nov 23 00:00:35 EST 2017,00:33.9,-76.0420127,36.77667673,11.5,4,-37.20000076,60.5,8.1211319,2.52827692,3.63918662,-0.02779673,-,17.64705849,-0.05661839,0.82784218,0.25772443,0.27096704,28.62745094,28.62745094,-,-,46.40000153,25.2220211,14.64881134,-,1472,-,-122.0472488,36.77667618,-76.04201508,7.45098066,25.72476578,24.85484695,-
Thu Nov 23 00:00:36 EST 2017,00:34.9,-76.04190403,36.77672088,11.25,4,-37.59999847,63.1,8.58081913,1.60890353,3.63918662,-0.01363005,-,18.03921509,-0.01752571,0.87860614,0.17572121,0.30220634,28.62745094,28.62745094,-,-,46.40000153,25.22766876,14.64881134,-,1473,-,-123.3595734,36.77672195,-76.04190063,8.62745094,25.16553307,25.47621918,18.79470634
Thu Nov 23 00:00:37 EST 2017,00:35.9,-76.04178603,36.77675423,11.25,4,-38.5,67,9.0788126,1.99197578,4.02225876,0.0082701,-,17.64705849,-0.05232577,0.83565199,0.25381953,0.26706213,28.23529434,28.62745094,-,-,46.40000153,25.23307419,14.64881134,-,1473,-,-126.3123398,36.77675247,-76.04178619,8.62745094,25.16553307,25.47621918,18.79470634
Thu Nov 23 00:00:38 EST 2017,00:36.9,-76.04165641,36.7767856,11.75,3,-37.09999847,70.4,8.6957407,2.06859016,2.79642749,-0.00463019,-,18.03921509,-0.0419568,0.85908157,0.21086545,0.26706213,28.23529434,28.62745094,-,-,46.40000153,25.23824501,14.64881134,-,1483,-,-121.7191544,36.7767868,-76.04165649,8.62745094,26.2840004,25.47621918,18.79470634
Thu Nov 23 00:00:39 EST 2017,00:37.9,-76.04153347,36.77681459,11.5,3,-37.20000076,73.8,8.31266785,2.33674097,4.21379519,0.00067702,-,17.64705849,-0.03414468,0.83955687,0.24991462,0.30611128,27.84313774,27.84313774,-,-,46.40000153,25.24320412,14.64881134,-,1476,-,-122.0472488,36.77681351,-76.04153442,8.23529434,25.72476578,25.47621918,18.79470634
Thu Nov 23 00:00:40 EST 2017,00:38.9,-76.04140853,36.77683847,11.5,4,-37.40000153,76.1,8.04451752,2.37504816,4.02225876,0.01380976,-,17.64705849,-0.05444546,0.83174706,0.26943922,0.25925228,27.84313774,28.23529434,-,-,46.40000153,25.24795914,14.64881134,-,1484,-,-122.7034149,36.77684021,-76.04140472,8.23529434,25.72476578,25.47621918,-
Thu Nov 23 00:00:41 EST 2017,00:39.9,-76.04128192,36.77685416,11.5,4,-37.70000076,79.9,8.31266785,2.56658411,3.56257224,0.01082155,-,16.86274529,0.01446755,0.86298645,0.32020313,0.32563588,26.66666794,26.66666794,-,-,46.40000153,25.25252533,14.64881134,-,1478,-,-123.6876679,36.77685547,-76.04128265,7.84313726,25.72476578,25.47621918,-
Thu Nov 23 00:00:42 EST 2017,00:40.9,-76.04114441,36.77686391,11.5,3,-37.70000076,83.1,7.58483076,3.715801,3.90733719,-0.03236258,-,16.07843208,-0.00848177,0.83174706,0.33582276,0.32173091,26.27450943,26.27450943,-,-,44.59999847,25.25691223,14.64881134,-,1470,-,-123.6876679,36.7768631,-76.04114532,6.66666698,25.72476578,25.47621918,-
Thu Nov 23 00:00:43 EST 2017,00:41.9,-76.04102071,36.776873,11.25,4,-38.20000076,87.1,7.85298157,3.63918662,4.175488,0.00044454,-,16.07843208,-0.03423942,0.76536351,0.42954078,0.30220634,26.27450943,26.27450943,-,-,44.59999847,25.24917984,14.64881134,-,1444,-,-125.3280869,36.77687454,-76.04102325,6.66666698,25.16553307,24.85484695,-
Thu Nov 23 00:00:44 EST 2017,00:42.9,-76.04090748,36.77686762,10.5,5,-38.40000153,90.1,7.89128876,4.29040956,4.02225876,0.00170683,-,16.07843208,-0.0652955,0.74193406,0.43344569,0.26706213,26.27450943,26.27450943,-,-,44.59999847,25.2115612,14.64881134,-,1401,-,-125.9842606,36.77686691,-76.04090881,6.66666698,23.48783112,24.23347664,-
Thu Nov 23 00:00:45 EST 2017,00:43.9,-76.04079299,36.77684085,10.5,4,-38.90000153,98.4,7.54652357,4.48194551,3.83072281,-0.01433523,-,16.07843208,-0.03595521,0.77317333,0.42954078,0.28268176,26.27450943,26.27450943,-,-,44.59999847,25.18247795,14.64881134,-,1385,-,-127.6246796,36.77684021,-76.04079437,6.66666698,23.48783112,23.61210442,-
Thu Nov 23 00:00:46 EST 2017,00:44.9,-76.04067194,36.77681634,10.5,5,-38.40000153,100.7,6.85699368,5.59285498,2.87304211,-0.03264391,-,16.07843208,0.0143471,0.83565199,0.41001618,0.30220634,26.27450943,26.27450943,-,-,44.59999847,25.14334297,14.64881134,-,1363,-,-125.9842606,36.77681732,-76.0406723,6.66666698,23.48783112,22.9907341,-
Thu Nov 23 00:00:47 EST 2017,00:45.9,-76.04056466,36.77677797,10.25,4,-38.40000153,108.8,6.81868649,5.32470465,3.29442143,-0.03070203,-,15.68627453,0.02960629,0.74583894,0.55840296,0.33735061,25.49019623,25.49019623,-,-,44.59999847,25.10557556,14.64881134,-,1339,-,-125.9842606,36.77677917,-76.04056549,6.66666698,22.9285965,22.9907341,-
Thu Nov 23 00:00:48 EST 2017,00:46.9,-76.04046358,36.77672768,10.25,4,-38.59999847,116.1,8.77235508,2.22181916,4.29040956,-0.01404615,-,15.29411793,-0.03073829,0.84346181,0.22258021,0.32173091,24.31372643,24.70588303,-,-,44.59999847,25.06911278,14.64881134,-,1311,-,-126.6404114,36.77672958,-76.04046631,5.88235283,22.9285965,22.9907341,-
Thu Nov 23 00:00:49 EST 2017,00:47.9,-76.04036745,36.77666688,10.25,4,-38.90000153,122.6,8.42759037,2.22181916,4.175488,0.01549688,-,14.90196133,-0.0386339,0.84736669,0.15619664,0.32563588,14.11764717,14.11764717,-,-,44.59999847,25.02335548,14.64881134,-,1301,-,-127.6246796,36.77666855,-76.04036713,5.09803915,22.9285965,22.36936378,-
Thu Nov 23 00:00:50 EST 2017,00:48.9,-76.04027071,36.77661201,10.5,4,-39,124.6,8.31266785,0.84275901,4.13718033,-0.03059614,-,14.50980377,0.06844323,0.93327487,0.00780983,0.41935381,14.11764717,14.11764717,-,-,44.59999847,24.90577888,14.64881134,-,1200,-,-127.9527588,36.77661133,-76.04026794,4.70588255,23.48783112,21.12662125,-
Thu Nov 23 00:00:51 EST 2017,00:49.9,-76.04020361,36.77656713,9.25,4,-39.90000153,126.8,7.89128876,0.07661445,5.09486103,0.01914537,-,14.50980377,0.03079116,0.83955687,0,0.49745214,14.11764717,14.11764717,-,-,44.59999847,24.80473709,14.64881134,-,1097,-,-130.9055176,36.77656555,-76.04020691,4.31372547,20.69165993,18.64113617,-
Thu Nov 23 00:00:52 EST 2017,00:50.9,-76.04011087,36.7765137,9.25,5,-39.90000153,125.7,7.81467438,-0.49799395,6.01423454,0.02933077,-,13.72549057,0.00769137,0.78879303,-0.04685899,0.52478653,14.11764717,14.11764717,-,-,44.59999847,24.65758705,14.64881134,-,941,-,-130.9055176,36.77651215,-76.04010773,3.92156863,20.69165993,15.53427982,-
