GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 1/4 mile time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Ambient air temp(°F),Average trip speed(whilst moving only)(mph),Barometric pressure (from vehicle)(psi),Drivers demand engine % torque(%),Engine RPM(rpm),Fuel pressure(psi),GPS Altitude(ft),GPS Latitude(°),GPS Longitude(°),Relative Throttle Position(%),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm)
Tue Nov 21 14:53:16 EST 2017,53:16.4,-76.04689877,36.84157115,31.75,6,-33.59999847,253.2,-0.49799395,-2.68150592,10.22802925,0.0980435,-,34.90196228,0.05695647,-0.02733441,-0.30458343,0.91137326,36.47058868,41.17647171,-,-,64.40000153,69.59357452,14.64881134,-,2399,-,-110.2362137,36.84157181,-76.04689789,20.7843132,71.02272797,69.59357452,-
Tue Nov 21 14:53:17 EST 2017,53:17.4,-76.04724067,36.8414806,32,6,-33.5,252.2,-0.61291564,-2.03028297,9.27034855,-0.01011199,-,34.90196228,-0.0228596,-0.06638357,-0.23819989,0.84498966,36.47058868,41.17647171,-,-,64.40000153,69.80069733,14.64881134,-,2427,-,-109.9081345,36.84148026,-76.04724121,20.7843132,71.58196259,70.21494293,-
Tue Nov 21 14:53:18 EST 2017,53:18.4,-76.04757368,36.84138538,32,8,-33.5,251,0.49799395,-4.06056595,9.57680702,0.08056992,-,29.01960754,0.06193258,0.05076391,-0.41392109,0.87622905,14.11764717,41.17647171,-,-,64.40000153,69.80069733,14.64881134,-,2427,-,-109.9081345,36.84138489,-76.0475769,23.13725471,71.58196259,70.21494293,-
Tue Nov 21 14:53:19 EST 2017,53:19.4,-76.04787209,36.84129013,31.5,6,-33.79999924,249.8,-1.22583127,-2.79642749,9.92157173,0.06428745,-,29.01960754,0.0585433,-0.12495731,-0.28505886,0.91137326,14.11764717,24.70588303,-,-,64.40000153,70.05960083,14.64881134,-,2461,-,-110.8923874,36.84128952,-76.04787445,23.13725471,70.46348572,70.83631897,32.36030579
Tue Nov 21 14:53:20 EST 2017,53:20.4,-76.04820767,36.84117854,31.5,5,-33.59999847,248.2,0.8810662,-2.68150592,10.41956615,0.11941749,-,31.37254906,0.10079345,0.08981306,-0.27334413,0.96213716,38.82352829,40.39215851,-,-,64.40000153,70.05960083,14.64881134,-,2475,-,-110.2362137,36.84117889,-76.04821014,22.35294151,70.46348572,70.83631897,32.36030579
Tue Nov 21 14:53:21 EST 2017,53:21.4,-76.04854587,36.8410651,31.75,5,-33.70000076,247.1,-0.5363012,-2.71981311,9.61511421,0.02762341,-,17.64705849,-0.01239061,-0.01171475,-0.34363261,0.82546508,38.82352829,40.39215851,-,-,64.40000153,70.33921814,14.64881134,-,2475,-,-110.5643082,36.84106445,-76.04854584,8.62745094,71.02272797,71.45768738,33.74766159
Tue Nov 21 14:53:22 EST 2017,53:22.4,-76.04888707,36.84094873,32,4,-34.09999847,246.4,0.19153613,-2.14520478,8.35097599,-0.10187334,-,17.64705849,-0.01956243,0.01561966,-0.27334413,0.84108472,38.4313736,38.82352829,-,-,64.40000153,70.52562714,14.64881134,-,2473,-,-111.8766327,36.84095001,-76.04888916,8.62745094,71.58196259,71.45768738,33.74766159
Tue Nov 21 14:53:23 EST 2017,53:23.4,-76.04921634,36.8408291,32.25,4,-34.40000153,246.2,0.5363012,-3.75410819,8.73404789,0.04469483,-,17.64705849,-0.04357481,0.05076391,-0.2186753,0.82936996,25.88235283,38.82352829,-,-,64.40000153,70.52562714,14.64881134,-,2473,-,-112.8609009,36.84082794,-76.04921722,8.62745094,72.1411972,71.45768738,33.74766159
Tue Nov 21 14:53:24 EST 2017,53:24.4,-76.04954324,36.84071406,32.25,4,-34.59999847,246.3,0.91937345,-2.87304211,8.92558384,-0.02059704,-,17.64705849,-0.03259765,0.01561966,-0.31629819,0.81375033,25.88235283,30.58823586,-,-,64.40000153,70.65878296,14.64881134,-,2494,-,-113.5170593,36.8407135,-76.04954529,8.62745094,72.1411972,71.45768738,-
Tue Nov 21 14:53:25 EST 2017,53:25.4,-76.04988423,36.84059597,32,4,-34.70000076,246.5,-0.61291564,-2.45166254,9.84495735,0.03789453,-,25.88235283,0.03645261,-0.06247865,-0.24991462,0.90356338,38.03921509,30.58823586,-,-,64.40000153,70.65878296,14.64881134,-,2494,-,-113.8451462,36.84059525,-76.04988098,8.23529434,71.58196259,71.45768738,-
Tue Nov 21 14:53:26 EST 2017,53:26.4,-76.050205,36.84048503,32.25,4,-35.20000076,247,-0.49799395,-2.64319873,9.50019264,0.03139953,-,25.88235283,0.00682794,-0.05076391,-0.26943922,0.86841917,38.03921509,38.4313736,-,-,64.40000153,70.65878296,14.64881134,-,2480,-,-115.4855652,36.84048462,-76.05020142,8.23529434,72.1411972,71.45768738,-
Tue Nov 21 14:53:27 EST 2017,53:27.4,-76.05055133,36.8403652,32.5,4,-35.20000076,246.9,-0.45968673,-3.63918662,9.34696388,0.08555573,-,25.88235283,0.1158687,-0.02733441,-0.30067852,0.97385192,38.03921509,38.4313736,-,-,64.40000153,70.83631897,14.64881134,-,2480,-,-115.4855652,36.84036636,-76.05055237,8.23529434,72.70043182,72.07905579,-
Tue Nov 21 14:53:28 EST 2017,53:28.4,-76.05087461,36.84024877,32.5,4,-34.90000153,246.5,-0.30645782,-2.87304211,10.15141487,0.048812,-,25.88235283,0.08119892,-0.01952458,-0.25381953,0.95042247,38.03921509,38.4313736,-,-,64.40000153,70.83631897,14.64881134,-,2480,-,-114.5013199,36.84024811,-76.0508728,8.23529434,72.70043182,72.07905579,-
Tue Nov 21 14:53:29 EST 2017,53:29.4,-76.05120178,36.84013145,32.25,4,-35.09999847,246.4,-0.07661445,-3.06457806,10.26633644,0.11117643,-,27.45098114,0.04897911,0,-0.40220633,0.86841917,37.64706039,36.07843018,-,-,64.40000153,70.83631897,14.64881134,-,2494,-,-115.1574783,36.84012985,-76.05120087,20,72.1411972,72.07905579,-
Tue Nov 21 14:53:30 EST 2017,53:30.4,-76.05153141,36.84001471,32.25,4,-35.20000076,246.3,-0.11492168,-2.37504816,10.11310768,0.04849866,-,28.62745094,0.03629065,-0.02733441,-0.22258021,0.91137326,37.64706039,36.07843018,-,-,64.40000153,70.97439575,14.64881134,-,2494,-,-115.4855652,36.84001541,-76.05152893,18.4313736,72.1411972,72.07905579,-
Tue Nov 21 14:53:31 EST 2017,53:31.4,-76.05185923,36.83990173,32.25,4,-35.79999924,246.4,0,-3.44765043,9.34696388,0.03454846,-,28.62745094,0.04897906,0.01171475,-0.38268176,0.87622905,37.64706039,33.33333206,-,-,64.40000153,71.02272797,14.64881134,-,2476,-,-117.4540634,36.83990097,-76.05185699,18.4313736,72.1411972,71.45768738,-
Tue Nov 21 14:53:32 EST 2017,53:32.4,-76.05218794,36.83978574,32.25,4,-35.79999924,246.5,-0.34476504,-2.79642749,9.34696388,0.01414853,-,22.74509811,0.06317476,-0.01171475,-0.27334413,0.85279953,30.58823586,33.33333206,-,-,64.40000153,71.02272797,14.64881134,-,2476,-,-117.4540634,36.83978653,-76.05218506,10.98039246,72.1411972,71.45768738,-
Tue Nov 21 14:53:33 EST 2017,53:33.4,-76.05251904,36.83967233,32.25,4,-35.5,246.7,-0.2681506,-2.29843354,9.46188545,0.01193959,-,22.74509811,-0.00672114,-0.02733441,-0.23429495,0.86451429,30.58823586,37.25490189,-,-,64.40000153,71.00578308,14.64881134,-,2437,-,-116.4698181,36.83967209,-76.05252075,10.98039246,72.1411972,70.83631897,-
Tue Nov 21 14:53:34 EST 2017,53:34.4,-76.0528466,36.8395607,32,4,-35.5,246.8,-0.15322891,-3.02627087,8.77235508,0.07599654,-,22.35294151,-0.05360664,-0.01561966,-0.30848834,0.79422575,35.68627548,32.15686417,-,-,64.40000153,71.00578308,14.64881134,-,2418,-,-116.4698181,36.83956146,-76.05284882,16.07843208,71.58196259,70.83631897,-
Tue Nov 21 14:53:35 EST 2017,53:35.4,-76.05316937,36.83944898,31.75,4,-35.40000153,246.7,0.61291564,-3.02627087,6.81868649,-0.21798104,-,22.35294151,-0.23672035,0.06247865,-0.30848834,0.59507507,35.68627548,32.15686417,-,-,64.40000153,70.93987274,14.64881134,-,2418,-,-116.1417389,36.83945084,-76.05316925,8.23529434,71.02272797,70.21494293,-
Tue Nov 21 14:53:36 EST 2017,53:36.4,-76.0534974,36.83933556,31.5,5,-35.90000153,246.5,-0.03830723,-2.9113493,9.73003578,0.04521004,-,17.64705849,-0.10703947,-0.00780983,-0.417826,0.68879306,27.84313774,31.76470566,-,-,64.40000153,70.74072266,14.64881134,-,2398,-,-117.7821579,36.8393364,-76.05349731,8.23529434,70.46348572,68.35083008,-
Tue Nov 21 14:53:37 EST 2017,53:37.4,-76.05381555,36.83921851,31.25,5,-36,246.3,-0.38307226,-2.41335535,8.92558384,-0.03767383,-,27.84313774,-0.04236313,0.00390492,-0.1952458,0.83717978,40.7843132,31.76470566,-,-,64.40000153,70.74072266,14.64881134,-,2398,-,-118.1102371,36.83921814,-76.05381775,21.17647171,69.90425873,68.35083008,-
Tue Nov 21 14:53:38 EST 2017,53:38.4,-76.05412585,36.83910922,31,6,-35.70000076,246.5,0.80445176,-3.02627087,10.11310768,0.02614801,-,27.84313774,-0.17517979,-0.0741934,-0.26553428,0.67707831,40.7843132,36.07843018,-,-,66.19999695,70.61440277,14.64881134,-,2391,-,-117.1259842,36.83910751,-76.05412292,21.17647171,69.34502411,68.97220612,33.08218002
Tue Nov 21 14:53:39 EST 2017,53:39.4,-76.05445212,36.83899894,31,5,-35.59999847,246.6,-0.07661445,-3.06457806,8.81066227,-0.03005874,-,29.41176605,-0.1219883,-0.23429495,-0.19134088,0.72393727,36.47058868,32.94117737,-,-,66.19999695,70.61440277,14.64881134,-,2370,-,-116.7978973,36.8390007,-76.05445099,13.72549057,69.34502411,68.97220612,33.08218002
Tue Nov 21 14:53:40 EST 2017,53:40.4,-76.054754,36.83888691,30.75,5,-35.40000153,246.5,0.38307226,-1.9153614,11.18570995,0.06077045,-,25.49019623,-0.11145047,-0.19915071,-0.27724904,0.72003233,36.47058868,32.94117737,-,-,66.19999695,70.50492096,14.64881134,-,2370,-,-116.1417389,36.83888626,-76.05475616,15.68627453,68.78578949,68.97220612,33.08218002
Tue Nov 21 14:53:41 EST 2017,53:41.4,-76.0550642,36.83877936,30.75,6,-35.5,246.4,1.53228903,-1.68551803,12.60307789,0.32453316,-,25.49019623,0.15543811,0.05857374,-0.34363261,1.00118625,41.96078491,43.92156982,-,-,66.19999695,70.4479599,14.64881134,-,2398,-,-116.4698181,36.83877945,-76.05506134,15.68627453,68.78578949,69.59357452,33.58947754
Tue Nov 21 14:53:42 EST 2017,53:42.4,-76.05537949,36.8386614,31,6,-35.29999924,246.4,-0.2681506,-3.60087943,9.92157173,0.04139923,-,17.64705849,0.09333837,0.01561966,-0.3397277,0.93870759,19.2156868,27.45098114,-,-,66.19999695,70.4479599,14.64881134,-,2398,-,-115.8136444,36.83866119,-76.05538177,9.8039217,69.34502411,69.59357452,33.58947754
Tue Nov 21 14:53:43 EST 2017,53:43.4,-76.05570558,36.83854837,31.25,6,-35.59999847,246.5,-0.34476504,-3.40934324,11.68370438,0.26016754,-,17.64705849,0.02366857,-0.02733441,-0.2928687,0.88013393,19.2156868,27.45098114,-,-,66.19999695,70.36114502,14.64881134,-,2404,-,-116.7978973,36.83854675,-76.05570221,8.62745094,69.90425873,68.97220612,33.58947754
Tue Nov 21 14:53:44 EST 2017,53:44.4,-76.05602459,36.83843703,31,6,-36,246.6,-0.19153613,-3.33272886,9.30865574,0.02582598,-,17.64705849,0.00841032,-0.01952458,-0.3397277,0.84889454,16.07843208,14.50980377,-,-,66.19999695,70.36114502,14.64881134,-,2345,-,-118.1102371,36.83843613,-76.05602264,8.62745094,69.34502411,68.97220612,33.58947754
Tue Nov 21 14:53:45 EST 2017,53:45.4,-76.05634303,36.8383254,30.75,6,-36.40000153,246.6,-0.68953007,-3.17949986,9.34696388,0.02786738,-,16.86274529,0.00921208,-0.07028849,-0.32410803,0.85279953,16.07843208,14.50980377,-,-,66.19999695,70.24946594,14.64881134,-,2345,-,-119.4225769,36.8383255,-76.05634308,7.45098066,68.78578949,68.35083008,-
Tue Nov 21 14:53:46 EST 2017,53:46.4,-76.0566536,36.8382182,30.5,6,-36.5,246.5,-0.11492168,-3.40934324,9.23204136,0.01246154,-,16.86274529,-0.00619908,-0.0234295,-0.3397277,0.8332749,14.50980377,14.90196133,-,-,66.19999695,70.08412933,14.64881134,-,2316,-,-119.7506561,36.83821869,-76.05665588,7.45098066,68.22655487,67.10808563,-
Tue Nov 21 14:53:47 EST 2017,53:47.4,-76.05696354,36.83810936,30.25,6,-36.40000153,246.3,-0.19153613,-3.40934324,9.30865574,0.05864368,-,17.64705849,0.06443699,-0.02733441,-0.30458343,0.91918308,14.11764717,14.11764717,-,-,66.19999695,70.08412933,14.64881134,-,2316,-,-119.4225769,36.83810806,-76.05696106,8.23529434,67.66732025,67.10808563,-
Tue Nov 21 14:53:48 EST 2017,53:48.4,-76.0572693,36.8380038,30,5,-37,246.2,-0.15322891,-3.33272886,9.76834297,0.07122809,-,17.25490189,-0.01908003,-0.04295408,-0.36315718,0.80984545,14.11764717,14.11764717,-,-,64.40000153,69.90425873,14.64881134,-,2284,-,-121.3910751,36.83800507,-76.05726624,7.84313726,67.10808563,66.48671722,-
Tue Nov 21 14:53:49 EST 2017,53:49.4,-76.05757872,36.83789409,29.75,6,-36.79999924,246,0.07661445,-3.48595762,9.30865574,0.03860449,-,17.25490189,0.02526971,0,-0.32410803,0.87232411,14.11764717,14.11764717,-,-,64.40000153,69.68234253,14.64881134,-,2264,-,-120.7349091,36.83789444,-76.05757904,7.84313726,66.54885101,65.24397278,-
Tue Nov 21 14:53:50 EST 2017,53:50.4,-76.05788149,36.83778843,29.5,6,-37.40000153,246.2,0.11492168,-3.52426481,9.11711979,0.01545769,-,17.25490189,-0.00320184,0.01171475,-0.35925224,0.82936996,14.11764717,14.50980377,-,-,64.40000153,69.68234253,14.64881134,-,2264,-,-122.7034149,36.83778763,-76.05788422,7.84313726,65.98961639,65.24397278,-
Tue Nov 21 14:53:51 EST 2017,53:51.4,-76.0581803,36.83768228,29.25,5,-37.79999924,246.3,0,-3.10288548,9.23204136,0.01274129,-,17.25490189,-0.00684416,0,-0.31629819,0.84108472,14.11764717,14.50980377,-,-,64.40000153,69.45235443,14.64881134,-,2230,-,-124.0157471,36.83768082,-76.05818176,9.4117651,65.43038177,64.62260437,-
Tue Nov 21 14:53:52 EST 2017,53:52.4,-76.05848229,36.83757944,29,5,-37.90000153,246.6,-0.38307226,-2.9113493,9.69172859,0.05129462,-,18.8235302,0.03264731,-0.03904916,-0.29677361,0.88794374,28.23529434,30.19607925,-,-,64.40000153,69.21534729,14.64881134,-,2228,-,-124.3438339,36.83757782,-76.05847931,9.4117651,64.87114716,64.00123596,-
Tue Nov 21 14:53:53 EST 2017,53:53.4,-76.0587779,36.83747602,28.75,4,-38.29999924,246.7,-0.61291564,-2.79642749,9.50019264,0.07458033,-,28.62745094,-0.05903959,-0.06247865,-0.28505886,0.79422575,33.33333206,30.19607925,-,-,64.40000153,69.21534729,14.64881134,-,2228,-,-125.6561661,36.83747482,-76.05877686,23.13725471,64.31192017,64.00123596,-
Tue Nov 21 14:53:54 EST 2017,53:54.4,-76.0590778,36.83737306,29.25,4,-38.90000153,246.6,-0.2681506,-2.56658411,9.88326454,0.06024414,-,28.62745094,0.04705718,-0.03904916,-0.32020313,0.89575356,33.33333206,32.54901886,-,-,64.40000153,69.04987335,14.64881134,-,2258,-,-127.6246796,36.83737183,-76.0590744,23.13725471,65.43038177,65.24397278,66.03366089
Tue Nov 21 14:53:55 EST 2017,53:55.4,-76.05937762,36.83726719,29.25,4,-39.20000076,246.5,-0.07661445,-2.22181916,9.6534214,0.03690236,-,26.27450943,0.02240078,0.10152781,-0.28505886,0.87622905,14.11764717,17.25490189,-,-,64.40000153,69.04987335,14.64881134,-,2261,-,-128.6089325,36.83726883,-76.05937958,21.17647171,65.43038177,65.24397278,66.03366089
Tue Nov 21 14:53:56 EST 2017,53:56.4,-76.05967444,36.83716222,29.25,4,-39.40000153,246.5,-0.57460839,-3.06457806,8.65743351,-0.04299885,-,20.7843132,0.04848436,-0.08200324,-0.35144243,0.88403887,14.11764717,17.25490189,-,-,64.40000153,68.89763641,14.64881134,-,2261,-,-129.2650909,36.83716202,-76.05967712,16.86274529,65.43038177,65.24397278,66.03366089
Tue Nov 21 14:53:57 EST 2017,53:57.4,-76.05997619,36.83705785,29.25,4,-39.79999924,246.6,0.07661445,-3.60087943,9.50019264,0.01789408,-,20.7843132,0.036033,0.00780983,-0.36706212,0.86841917,14.11764717,14.50980377,-,-,64.40000153,68.7571106,14.64881134,-,2255,-,-130.5774231,36.83705902,-76.05997467,16.86274529,65.43038177,65.24397278,-
Tue Nov 21 14:53:58 EST 2017,53:58.4,-76.06027696,36.83695232,29.25,4,-39.59999847,246.8,0.49799395,-3.21780705,9.73003578,0.07396108,-,16.47058868,0.04247852,0.08200324,-0.35534734,0.87622905,14.11764717,14.11764717,-,-,64.40000153,68.7571106,14.64881134,-,2255,-,-129.9212494,36.83695221,-76.06027985,7.05882359,65.43038177,65.24397278,-
Tue Nov 21 14:53:59 EST 2017,53:59.4,-76.06057104,36.83685274,29,4,-39.70000076,247.4,0.8810662,-3.44765043,8.96389103,0.00211638,-,16.47058868,0.07325241,0.04295408,-0.32020313,0.92308795,14.11764717,14.11764717,-,-,64.40000153,68.55795288,14.64881134,-,2174,-,-130.2493439,36.83685303,-76.06056976,7.05882359,64.87114716,63.37985992,-
Tue Nov 21 14:54:00 EST 2017,54:00.4,-76.06087088,36.83676083,28.5,4,-39.70000076,248.8,0.68953007,-3.06457806,9.95987892,0.04333943,-,16.47058868,0.01818343,0.08590815,-0.34753752,0.85279953,14.11764717,14.50980377,-,-,64.40000153,68.55795288,14.64881134,-,2122,-,-130.2493439,36.83676147,-76.06086731,7.05882359,63.75268173,63.37985992,-
Tue Nov 21 14:54:01 EST 2017,54:01.4,-76.0611708,36.83667581,28.25,4,-39.40000153,249.9,0.38307226,-2.37504816,9.50019264,0.01798713,-,23.13725471,0.01259313,0.03904916,-0.24991462,0.88013393,14.11764717,14.50980377,-,-,64.40000153,68.32863617,14.64881134,-,2122,-,-129.2650909,36.83667755,-76.06117249,12.15686321,63.19344711,62.13711929,-
Tue Nov 21 14:54:02 EST 2017,54:02.4,-76.06146812,36.8366031,28,4,-39.29999924,251.4,0.07661445,-2.68150592,9.6534214,0.04050745,-,23.13725471,0.02168421,0.01561966,-0.32410803,0.86841917,36.86274719,36.07843018,-,-,64.40000153,68.13656616,14.64881134,-,2175,-,-128.9370117,36.83660126,-76.06147003,12.15686321,62.63421249,62.75849152,32.9711113
Tue Nov 21 14:54:03 EST 2017,54:03.4,-76.0617762,36.83652993,28.25,4,-38.5,252.6,0.68953007,-3.06457806,9.95987892,0.08357495,-,20.3921566,0.0649386,0.07028849,-0.31239328,0.91527814,31.76470566,36.07843018,-,-,64.40000153,68.13656616,14.64881134,-,2175,-,-126.3123398,36.83652878,-76.06177521,12.54901981,63.19344711,62.75849152,32.9711113
Tue Nov 21 14:54:04 EST 2017,54:04.4,-76.06210044,36.83645221,28.5,4,-35.5,253.5,0.57460839,-3.29442143,9.46188545,0.06151536,-,20.3921566,0.02333318,0.05857374,-0.33582276,0.86451429,31.76470566,25.49019623,-,-,64.40000153,67.97801208,14.64881134,-,2173,-,-116.4698181,36.83645248,-76.06210327,12.54901981,63.75268173,63.37985992,28.02811813
Tue Nov 21 14:54:05 EST 2017,54:05.4,-76.06240736,36.83638926,28.25,4,-35.5,255.1,0.49799395,-3.06457806,10.15141487,0.1011197,-,17.25490189,0.08248947,0.05076391,-0.31239328,0.93480271,26.66666794,27.45098114,-,-,64.40000153,67.97801208,14.64881134,-,2173,-,-116.4698181,36.83638763,-76.06240845,8.23529434,63.19344711,63.37985992,28.02811813
Tue Nov 21 14:54:06 EST 2017,54:06.4,-76.0627088,36.83633308,28,4,-35.20000076,256.6,0.38307226,-2.9113493,9.57680702,0.01521593,-,17.25490189,0.02646707,0.04295408,-0.30067852,0.88013393,26.66666794,27.45098114,-,-,64.40000153,67.78958893,14.64881134,-,2157,-,-115.4855652,36.83633423,-76.06270599,14.11764717,62.63421249,62.13711929,28.02811813
Tue Nov 21 14:54:07 EST 2017,54:07.4,-76.06301407,36.83627484,28,7,-35.20000076,256.6,0.38307226,-3.29442143,10.07480049,0.10021049,-,21.96078491,0.07771448,0.05857374,-0.32020313,0.92699289,30.98039246,33.33333206,-,-,64.40000153,67.61295319,14.64881134,-,2155,-,-115.4855652,36.83627319,-76.06301117,14.11764717,62.63421249,62.13711929,-
Tue Nov 21 14:54:08 EST 2017,54:08.4,-76.06332018,36.83624062,28,6,-34.59999847,258.9,0.42137951,-3.14119267,9.61511421,0.05564263,-,17.25490189,0.06732876,0.05076391,-0.32410803,0.91527814,21.96078491,33.33333206,-,-,66.19999695,67.61295319,14.64881134,-,2155,-,-113.5170593,36.83623886,-76.06332397,7.84313726,62.63421249,62.13711929,-
Tue Nov 21 14:54:09 EST 2017,54:09.4,-76.06363448,36.83620436,27.75,6,-35.09999847,260.3,0.80445176,-3.02627087,9.53849983,0.0423786,-,17.25490189,-0.01543126,0.07028849,-0.31629819,0.82936996,21.96078491,22.35294151,-,-,66.19999695,67.39052582,14.64881134,-,2087,-,-115.1574783,36.83620453,-76.06363678,7.84313726,62.07497787,60.27300644,-
Tue Nov 21 14:54:10 EST 2017,54:10.4,-76.0639383,36.83618174,27,3,-32.29999924,262.8,0.49799395,-3.56257224,8.19774628,0.02873443,-,17.25490189,-0.08712355,0.05076391,-0.36315718,0.73565197,21.17647171,21.56862831,-,-,66.19999695,67.39052582,14.64881134,-,2087,-,-105.9711227,36.83618164,-76.06394196,7.84313726,60.39727783,60.27300644,-
Tue Nov 21 14:54:11 EST 2017,54:11.4,-76.06423785,36.83615139,27,4,-31.60000038,262.8,0.49799395,-2.48996973,8.81066227,0.03617626,-,17.25490189,0.01752377,0.05076391,-0.28115395,0.87622905,21.17647171,21.56862831,-,-,66.19999695,67.10808563,14.64881134,-,2031,-,-103.6745453,36.83615112,-76.0642395,16.47058868,60.39727783,57.78752136,-
Tue Nov 21 14:54:12 EST 2017,54:12.4,-76.06452814,36.83613486,26.25,6,-32,264.3,0.03830723,-2.48996973,8.73404789,-0.00350021,-,25.88235283,-0.07388093,0.00390492,-0.25381953,0.79032087,35.29411697,36.07843018,-,-,66.19999695,66.85954285,14.64881134,-,2089,-,-104.9868774,36.83613586,-76.06452942,16.47058868,58.71957779,58.40889359,31.6804657
