GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 1/4 mile time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Acceleration Sensor(X axis)(g),Acceleration Sensor(Y axis)(g),Acceleration Sensor(Z axis)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Ambient air temp(°F),Average trip speed(whilst moving only)(mph),Barometric pressure (from vehicle)(psi),Drivers demand engine % torque(%),Engine RPM(rpm),Fuel pressure(psi),GPS Altitude(ft),GPS Latitude(°),GPS Longitude(°),Relative Throttle Position(%),Speed (GPS)(mph),Speed (OBD)(mph),Torque(Nm)
Sun Nov 26 19:32:42 EST 2017,32:41.7,-76.04094857,36.77687788,10.5,9,-31.20000076,88.9,7.39329481,4.29040956,4.44363832,0.00520482,-,16.07843208,-0.04840511,0.71069467,0.44516042,0.34906533,25.88235283,26.27450943,-,-,41,21.07342529,14.64881134,-,1378,-,-102.3622055,36.77687836,-76.04094696,6.27450991,23.48783112,23.61210442,-
Sun Nov 26 19:32:43 EST 2017,32:42.7,-76.04082958,36.77686953,10.75,10,-31,93.6,6.89530087,4.44363832,4.8267107,-0.00428603,-,16.07843208,-0.02945605,0.70288485,0.45297024,0.39201942,25.88235283,26.27450943,-,-,41,21.08151245,14.64881134,-,1359,-,-101.7060394,36.77687073,-76.04083252,6.27450991,24.04706573,22.9907341,-
Sun Nov 26 19:32:44 EST 2017,32:43.7,-76.04071041,36.77685605,10.5,10,-30.89999962,95.7,6.66545773,4.59686708,4.48194551,-0.03761727,-,15.68627453,-0.03727776,0.71069467,0.45297024,0.364685,25.88235283,26.27450943,-,-,41,21.08497047,14.64881134,-,1350,-,-101.3779526,36.77685547,-76.04071045,5.88235283,23.48783112,22.9907341,-
Sun Nov 26 19:32:45 EST 2017,32:44.7,-76.04060336,36.77681164,10.25,9,-31.70000076,107.2,6.66545773,5.66946983,5.05655384,0.00013623,-,15.68627453,-0.1610288,0.63259637,0.41392109,0.26315722,25.88235283,25.88235283,-,-,41,21.08841705,14.64881134,-,1338,-,-104.0026245,36.77681351,-76.04060364,5.88235283,22.9285965,22.9907341,-
Sun Nov 26 19:32:46 EST 2017,32:45.7,-76.0404947,36.7767757,10.25,10,-31.29999924,112.7,6.89530087,4.55855989,4.94163227,-0.0053001,-,15.29411793,-0.01274601,0.6638357,0.54668826,0.3842096,25.09803963,25.49019623,-,-,41,21.09185028,14.64881134,-,1336,-,-102.6902847,36.77677536,-76.04049683,5.88235283,22.9285965,22.9907341,-
Sun Nov 26 19:32:47 EST 2017,32:46.7,-76.04039423,36.77672548,10.25,10,-31.79999924,118.8,7.85298157,3.06457806,5.40131903,0.02087764,-,14.90196133,0.02652653,0.79269797,0.30848834,0.47402263,21.56862831,20,-,-,41,21.09644699,14.64881134,-,1225,-,-104.3307037,36.77672577,-76.04039764,5.09803915,22.9285965,22.36936378,-
Sun Nov 26 19:32:48 EST 2017,32:47.7,-76.04031298,36.77666744,9.75,9,-32.20000076,126.2,8.1211319,1.03429508,4.8267107,-0.01222664,-,14.50980377,-0.03089567,0.82784218,0.10543273,0.39201942,14.11764717,14.11764717,-,-,41,21.09761429,14.64881134,-,1252,-,-105.6430435,36.77666855,-76.04031372,4.70588255,21.81012726,21.74799156,-
Sun Nov 26 19:32:49 EST 2017,32:48.7,-76.04023071,36.77661735,9.75,10,-32,125.9,7.73806,0.2681506,3.56257224,0.0191687,-,14.11764717,-0.12616044,0.76926845,0.18353106,0.27096704,14.11764717,14.11764717,-,-,41,21.09655571,14.64881134,-,1208,-,-104.9868774,36.77661896,-76.0402298,4.31372547,21.81012726,20.50524902,-
Sun Nov 26 19:32:50 EST 2017,32:49.7,-76.04015511,36.77657151,9,10,-32.09999847,126,7.62313843,-0.30645782,6.16746378,0.01006258,-,14.11764717,-0.03733324,0.78488815,-0.05076391,0.45449808,14.11764717,14.11764717,-,-,41,21.0844574,14.64881134,-,942,-,-105.3149567,36.77657318,-76.0401535,3.92156863,20.13242531,16.77702141,-
Sun Nov 26 19:32:51 EST 2017,32:50.7,-76.04007213,36.77652544,8.5,10,-32.20000076,124.8,7.66144562,-0.68953007,6.85699368,0.02461495,-,13.72549057,0.04688958,0.76926845,-0.06247865,0.60678977,14.11764717,14.11764717,-,-,41,21.07013321,14.64881134,-,1029,-,-105.6430435,36.77652359,-76.04006958,3.52941179,19.01395798,13.04879475,-
Sun Nov 26 19:32:52 EST 2017,32:51.7,-76.04001061,36.77648595,7.25,11,-32.20000076,125.3,6.81868649,-0.84275901,7.16345167,0.04417956,-,13.33333397,0.06523946,0.77707827,-0.05076391,0.6263144,14.11764717,14.11764717,-,-,41,21.04811859,14.64881134,-,778,-,-105.6430435,36.77648544,-76.04000854,3.13725495,16.21778679,8.69919682,-
Sun Nov 26 19:32:53 EST 2017,32:52.7,-76.03995228,36.77646523,6,11,-32.09999847,118.4,8.23605347,-0.19153613,4.5202527,-0.02310896,-,13.72549057,-0.04178172,0.83955687,-0.01952458,0.36078009,14.11764717,14.11764717,-,-,41,21.01845932,14.64881134,-,723,-,-105.3149567,36.77646637,-76.03995514,3.92156863,13.42161655,4.34959841,-
Sun Nov 26 19:32:54 EST 2017,32:53.7,-76.03994731,36.77644537,4,11,-32.29999924,125.3,8.96389103,-0.91937345,3.63918662,0.00714315,-,16.47058868,-0.00118326,0.91375035,-0.0976229,0.29049161,35.29411697,35.68627548,-,-,41,20.98339653,14.64881134,-,627,-,-105.9711227,36.77644348,-76.03994751,7.05882359,8.94774532,1.24274242,-
Sun Nov 26 19:32:55 EST 2017,32:54.7,-76.0399851,36.77646158,1,10,-32.5,120.4,7.35498762,-6.20577097,2.71981311,0.02969056,-,20.7843132,0.03898907,0.82393724,-0.55840296,0.19677362,37.25490189,37.64706039,-,-,41,20.92352295,14.64881134,-,1553,-,-106.6272965,36.77646255,-76.03998566,11.76470566,2.23693633,5.59234095,32.55145264
Sun Nov 26 19:32:56 EST 2017,32:55.7,-76.03995267,36.77644527,2.75,10,-31.79999924,120.8,0.45968673,-9.61511421,2.22181916,0.06280706,-,22.35294151,0.02712836,0.00780983,-0.99965847,0.13429496,39.60784531,40,-,-,41,20.90196228,14.64881134,-,1929,-,-104.3307037,36.77644348,-76.03995514,13.72549057,6.15157461,8.69919682,32.55145264
Sun Nov 26 19:32:57 EST 2017,32:56.7,-76.0399159,36.77643191,3.75,10,-32,116.6,-2.03028297,-9.69172859,2.22181916,0.05348581,-,25.09803963,0.0694425,-0.18353106,-1.01918304,0.1655343,40.39215851,40.39215851,-,-,41,20.88485527,14.64881134,-,1845,-,-104.9868774,36.77643204,-76.03991699,16.86274529,8.3885107,11.18468189,62.76157379
Sun Nov 26 19:32:58 EST 2017,32:57.7,-76.03985785,36.77642121,5.75,9,-32.09999847,104.8,-0.30645782,-10.64940929,3.52426481,0.03524381,-,25.09803963,0.05568529,0.05076391,-1.02308798,0.15381955,38.82352829,38.4313736,-,-,41,20.87217522,14.64881134,-,1931,-,-105.3149567,36.77642059,-76.03985596,16.86274529,12.86238289,13.67016602,62.76157379
Sun Nov 26 19:32:59 EST 2017,32:58.7,-76.03976636,36.77642316,7.25,3,-32.20000076,91.7,0.03830723,-9.46188545,3.52426481,0.08775577,-,23.52941132,0.05051257,-0.03123933,-0.99965847,0.22020312,36.07843018,36.47058868,-,-,41,20.85891914,14.64881134,-,1642,-,-105.6430435,36.77642441,-76.0397644,15.29411793,16.21778679,18.01976395,73.99066925
Sun Nov 26 19:33:00 EST 2017,32:59.7,-76.03968205,36.7764447,8,3,-32.20000076,78.2,0.2681506,-10.41956615,4.36702394,0.09350634,-,21.17647171,0.03788702,-0.0234295,-0.98403883,0.22801295,33.72549057,33.72549057,-,-,41,20.85504341,14.64881134,-,1446,-,-105.6430435,36.77644348,-76.03968048,11.37254906,17.89549065,18.64113617,65.77984619
Sun Nov 26 19:33:01 EST 2017,33:00.7,-76.03959978,36.77647542,8.25,4,-31.89999962,63,3.25611424,-8.65743351,4.175488,0.05348593,-,21.17647171,-0.00722059,0.31239328,-0.87079626,0.25925228,33.72549057,33.72549057,-,-,41,20.85334778,14.64881134,-,1472,-,-104.6587906,36.776474,-76.03959656,12.15686321,18.45472336,19.88387871,50.23288727
Sun Nov 26 19:33:02 EST 2017,33:01.7,-76.03952713,36.77653218,8.75,4,-32.09999847,49.9,8.50420475,-4.13718033,4.09887314,0.02628426,-,21.56862831,-0.05396141,0.78488815,-0.36315718,0.28268176,33.33333206,32.15686417,-,-,41,20.85274124,14.64881134,-,1567,-,-105.3149567,36.77653122,-76.03952789,12.54901981,19.5731926,20.50524902,50.23288727
Sun Nov 26 19:33:03 EST 2017,33:02.7,-76.03945438,36.77660445,9.25,4,-32.20000076,41.4,8.31266785,-1.30244577,4.90332508,0.01249388,-,15.68627453,0.00936326,0.86689138,-0.07028849,0.411544,14.11764717,14.11764717,-,-,41,20.85321808,14.64881134,-,1618,-,-105.6430435,36.7766037,-76.0394516,6.27450991,20.69165993,21.12662125,30.41147995
Sun Nov 26 19:33:04 EST 2017,33:03.7,-76.0393837,36.77667346,9.25,3,-31.89999962,39.9,8.04451752,-0.19153613,5.82269859,0.01269131,-,15.29411793,-0.05179452,0.79269797,-0.01952458,0.41935381,14.11764717,14.11764717,-,-,41,20.85261345,14.64881134,-,1465,-,-104.6587906,36.77667236,-76.03938293,5.49019623,20.69165993,20.50524902,30.41147995
Sun Nov 26 19:33:05 EST 2017,33:04.7,-76.03932428,36.7767327,8.5,4,-31.39999962,38.6,6.81868649,1.95366859,6.4739213,0.03186547,-,14.90196133,0.0644585,0.7575537,0.17572121,0.6263144,14.11764717,14.11764717,-,-,41,20.83958626,14.64881134,-,1184,-,-103.0183716,36.7767334,-76.0393219,5.09803915,19.01395798,15.53427982,30.41147995
Sun Nov 26 19:33:06 EST 2017,33:05.7,-76.03929633,36.77677544,6.5,4,-32.20000076,38.4,7.31668043,3.25611424,6.43561411,0.0272209,-,13.72549057,0.03765912,0.71850449,0.30458343,0.58336031,14.11764717,14.11764717,-,-,41,20.82076263,14.64881134,-,867,-,-105.6430435,36.77677536,-76.03929901,3.92156863,14.54008579,9.94193935,-
Sun Nov 26 19:33:07 EST 2017,33:06.7,-76.03927068,36.77680501,4,3,-32.79999924,40.8,6.74207211,2.60489154,6.7803793,0.02438435,-,13.72549057,0.01048127,0.67164552,0.2421048,0.61459965,14.11764717,14.11764717,-,-,41,20.79450989,14.64881134,-,781,-,-107.6115494,36.77680588,-76.03926849,3.92156863,8.94774532,5.59234095,-
Sun Nov 26 19:33:08 EST 2017,33:07.7,-76.03925632,36.77681217,1.75,3,-32.20000076,40.9,6.93360806,5.70777702,5.43962622,0.0008593,-,14.11764717,0.05561302,0.68726522,0.57011771,0.4623079,14.11764717,14.11764717,-,-,41,20.76299477,14.64881134,-,630,-,-105.6430435,36.77681351,-76.03925323,4.31372547,3.91463828,2.48548484,-
Sun Nov 26 19:33:09 EST 2017,33:08.7,-76.03925892,36.77681078,0.25,3,-32,40.9,7.20175886,4.97993946,4.21379519,-0.00906765,-,14.50980377,-0.06951682,0.67164552,0.46468499,0.34516042,14.11764717,14.11764717,-,-,41,20.76299477,14.64881134,-,669,-,-104.9868774,36.77680969,-76.03926086,4.70588255,0.55923408,0,-
Sun Nov 26 19:33:10 EST 2017,33:09.7,-76.03925855,36.77681116,0,3,-32.09999847,0,6.51222849,5.17147589,4.36702394,-0.01371052,-,14.50980377,0.00703246,0.72631437,0.54278332,0.33735061,14.11764717,14.11764717,-,-,41,20.76299477,14.64881134,-,687,-,-105.3149567,36.77680969,-76.03926086,4.70588255,0,0,-
Sun Nov 26 19:33:11 EST 2017,33:10.7,-76.03925569,36.77681052,0,3,-32.09999847,0,7.04852962,5.43962622,4.21379519,-0.01261081,-,14.50980377,-0.02523603,0.6794554,0.5349735,0.34906533,14.11764717,14.11764717,-,-,41,20.76299477,14.64881134,-,680,-,-105.3149567,36.77680969,-76.03925323,4.31372547,0,0,-
Sun Nov 26 19:33:12 EST 2017,33:11.7,-76.03925485,36.77681023,0,3,-32.09999847,0,6.66545773,4.78840351,4.32871675,-0.01426159,-,14.50980377,-0.06275233,0.68336034,0.4685899,0.33735061,14.11764717,14.11764717,-,-,41,20.76299477,14.64881134,-,689,-,-105.3149567,36.77680969,-76.03925323,4.31372547,0,0,-
Sun Nov 26 19:33:13 EST 2017,33:12.7,-76.03925519,36.77680984,0,3,-32.09999847,0,6.74207211,5.36301184,4.32871675,-0.01004352,-,14.11764717,-0.04254633,0.69507504,0.48811451,0.34125552,14.11764717,14.11764717,-,-,41,20.76299477,14.64881134,-,662,-,-105.3149567,36.77680969,-76.03925323,4.31372547,0,0,-
Sun Nov 26 19:33:14 EST 2017,33:13.7,-76.03925659,36.77680991,0,3,-32.09999847,0,6.05254173,5.7843914,4.32871675,-0.0304076,-,14.11764717,-0.0389196,0.61697668,0.58964235,0.34125552,14.11764717,14.11764717,-,-,41,20.76299477,14.64881134,-,663,-,-105.3149567,36.77680969,-76.03925323,4.31372547,0,0,-
Sun Nov 26 19:33:15 EST 2017,33:14.7,-76.0392563,36.77680993,0,3,-32.29999924,0,0.72783732,8.81066227,3.83072281,-0.00168294,-,14.11764717,-0.03147054,0.07809832,0.88251102,0.29049161,14.11764717,14.11764717,-,-,41,20.76299477,14.64881134,-,698,-,-105.9711227,36.77680969,-76.03925323,4.70588255,0,0,-
Sun Nov 26 19:33:16 EST 2017,33:15.7,-76.03925539,36.7768092,0,3,-32.29999924,0,-6.85699368,9.00219822,2.64319873,0.04052968,-,13.72549057,0.20193224,-0.76536351,0.88251102,0.18115395,14.11764717,14.11764717,-,-,41,20.76299477,14.64881134,-,648,-,-105.9711227,36.77680969,-76.03925323,3.92156863,0,0,-
Sun Nov 26 19:33:17 EST 2017,33:16.7,-76.0392537,36.77681065,0.25,3,-32.20000076,40.9,-8.92558384,1.99197578,1.8770541,-0.02933747,-,16.07843208,-0.01201993,-0.9371798,0.24600971,0.09134088,29.80392265,29.80392265,-,-,41,20.72945595,14.64881134,-,1060,-,-105.6430435,36.77680969,-76.03925323,6.66666698,0.55923408,1.24274242,4.202353
Sun Nov 26 19:33:18 EST 2017,33:17.7,-76.03924301,36.77681923,1.5,3,-32.09999847,47.3,-9.50019264,-3.98395157,1.03429508,0.02611998,-,20.3921566,0.03092448,-0.95279956,-0.37487194,0.01714748,41.17647171,32.94117737,-,-,41,20.69922829,14.64881134,-,1103,-,-105.3149567,36.77682114,-76.03924561,10.98039246,3.35540414,3.10685587,4.202353
Sun Nov 26 19:33:19 EST 2017,33:18.7,-76.03921193,36.77683027,2.75,4,-32.40000153,57.6,-6.70376492,-7.96790314,1.14921677,0.0299626,-,26.66666794,-0.04392586,-0.6638357,-0.66774058,0.06400647,46.66666794,47.05882263,-,-,41,20.67336082,14.64881134,-,1678,-,-106.2992172,36.77682877,-76.03921509,17.64705849,6.15157461,5.59234095,26.78734207
Sun Nov 26 19:33:20 EST 2017,33:19.7,-76.03916101,36.7768427,4.5,3,-32.09999847,74.5,-8.88727665,-5.01824665,0.61291564,0.05709955,-,30.58823586,0.06104853,-0.89422578,-0.57011771,-0.08047542,46.66666794,47.05882263,-,-,41,20.65501404,14.64881134,-,2100,-,-105.3149567,36.77684402,-76.03916168,23.13725471,10.06621265,9.94193935,58.23086166
Sun Nov 26 19:33:21 EST 2017,33:20.7,-76.03908472,36.77683568,6.75,4,-31.60000038,97.4,-6.09084892,8.19774628,1.57059634,0.0722999,-,33.33333206,0.07241326,-0.76926845,0.73802912,0.01324257,47.05882263,47.45098114,-,-,41,20.6452179,14.64881134,-,2574,-,-103.6745453,36.7768364,-76.03908539,25.49019623,15.09931946,14.91290855,58.23086166
Sun Nov 26 19:33:22 EST 2017,33:21.7,-76.03899202,36.77679001,9,3,-32.5,118,9.38527107,1.53228903,3.02627087,-0.03338198,-,52.54901886,0.01762129,0.95670444,0.15619664,0.20848836,52.15686417,52.54901886,-,-,41,20.64180183,14.64881134,-,1999,-,-106.6272965,36.77679062,-76.03899384,45.09804153,20.13242531,18.64113617,117.5639954
Sun Nov 26 19:33:23 EST 2017,33:22.7,-76.03889762,36.77673111,10.75,4,-32.5,125.6,9.92157173,0.84275901,3.25611424,0.03496964,-,54.11764908,0.01151507,0.94108468,0.07028849,0.26315722,54.90196228,55.29411697,-,-,41,20.66032982,14.64881134,-,2141,-,-106.6272965,36.77672958,-76.03889465,49.41176605,24.04706573,27.96170425,201.6732483
Sun Nov 26 19:33:24 EST 2017,33:23.7,-76.03878859,36.7766654,11.75,4,-32.90000153,125.9,9.34696388,0.2681506,2.9113493,0.01769226,-,53.33333588,-0.01628407,0.94108468,0.01171475,0.18505886,51.37255096,51.37255096,-,-,41,20.67902184,14.64881134,-,2377,-,-107.9396362,36.77666473,-76.03878784,49.80392075,26.2840004,31.68992996,186.07724
Sun Nov 26 19:33:25 EST 2017,33:24.7,-76.03863266,36.77657603,15,3,-33.79999924,126.2,8.88727665,-0.19153613,3.21780705,-0.01326775,-,45.49019623,-0.03704005,0.89422578,0.02733441,0.25534737,43.13725662,41.96078491,-,-,41,20.70396233,14.64881134,-,2716,-,-110.8923874,36.776577,-76.03863525,24.70588303,33.55404282,35.41815948,145.1967468
Sun Nov 26 19:33:26 EST 2017,33:25.7,-76.03848506,36.77649218,15.75,4,-35,125,9.30865574,-0.03830723,3.75410819,0.04216248,-,29.41176605,-0.07200462,0.83565199,0.08200324,0.29439652,40,40,-,-,41,20.73196602,14.64881134,-,2218,-,-114.8293991,36.77649307,-76.03848267,21.96078491,35.23174286,37.28227234,145.1967468
Sun Nov 26 19:33:27 EST 2017,33:26.7,-76.03832837,36.77639792,17,4,-35.40000153,125.3,8.58081913,0.57460839,4.13718033,0.00891565,-,28.23529434,0.000877,0.89422578,0.08200324,0.34125552,37.64706039,38.03921509,-,-,41,20.76301956,14.64881134,-,2265,-,-116.1417389,36.77639771,-76.03833008,20.3921566,38.02791595,39.14638519,126.9570618
Sun Nov 26 19:33:28 EST 2017,33:27.7,-76.03815818,36.77629444,18.25,3,-35.20000076,126.4,8.00621033,0.2681506,3.75410819,-0.00163273,-,29.01960754,-0.08202299,0.84346181,0.06638357,0.25534737,40.39215851,40.39215851,-,-,41,20.79710579,14.64881134,-,1952,-,-115.4855652,36.77629471,-76.0381546,20.7843132,40.82408524,41.01049805,95.95211792
Sun Nov 26 19:33:29 EST 2017,33:28.7,-76.03798468,36.77618699,19,3,-34.70000076,126.6,8.96389103,0.22984336,4.09887314,0.04692427,-,28.23529434,0.0035034,0.88251102,-0.0234295,0.37639979,40.39215851,40.39215851,-,-,41,20.87118912,14.64881134,-,1901,-,-113.8451462,36.7761879,-76.03798676,20,42.50178909,43.49598312,111.2546234
Sun Nov 26 19:33:30 EST 2017,33:29.7,-76.03780928,36.77608106,19.5,3,-34.90000153,126.6,9.11711979,0,5.40131903,0.09922284,-,25.88235283,0.08059189,0.92936999,0,0.45059317,36.07843018,32.15686417,-,-,42.79999924,20.91012955,14.64881134,-,1919,-,-114.5013199,36.77608109,-76.03781128,17.25490189,43.62025452,44.11735535,111.2546234
Sun Nov 26 19:33:31 EST 2017,33:30.7,-76.03763475,36.77597597,19.75,4,-35.29999924,126.1,8.23605347,1.07260239,6.05254173,-0.01475995,-,18.8235302,0.0405007,0.85127175,0.07028849,0.49354723,26.66666794,26.66666794,-,-,42.79999924,20.94893646,14.64881134,-,1923,-,-115.8136444,36.77597427,-76.0376358,9.8039217,44.17948914,44.11735535,25.32484055
Sun Nov 26 19:33:32 EST 2017,33:31.7,-76.0374601,36.7758684,19.75,4,-35.29999924,126.6,8.61912632,0.19153613,4.94163227,0.00609364,-,18.8235302,-0.00928233,0.83955687,0.04685899,0.42325872,28.23529434,28.62745094,-,-,42.79999924,20.98761559,14.64881134,-,1908,-,-115.8136444,36.77586746,-76.03746033,9.4117651,44.17948914,44.11735535,25.32484055
Sun Nov 26 19:33:33 EST 2017,33:32.7,-76.03728829,36.77575751,19.5,4,-35.90000153,128.3,8.6957407,-0.2681506,3.90733719,0.00302635,-,18.8235302,-0.0274928,0.88641596,-0.02733441,0.29830143,28.62745094,28.62745094,-,-,42.79999924,21.06251907,14.64881134,-,1894,-,-117.7821579,36.77575684,-76.03728485,9.8039217,43.62025452,43.49598312,25.32484055
Sun Nov 26 19:33:34 EST 2017,33:33.7,-76.03710997,36.77565493,19.25,4,-36.40000153,125.4,8.31266785,0.76614451,4.75009632,-0.00192463,-,20,-0.02059012,0.84736669,0.07809832,0.3842096,29.80392265,29.80392265,-,-,42.79999924,21.09978294,14.64881134,-,1892,-,-119.4225769,36.77565384,-76.03710938,11.37254906,43.0610199,43.49598312,-
Sun Nov 26 19:33:35 EST 2017,33:34.7,-76.03692078,36.77556669,19.25,4,-36.5,121.8,8.54251194,0.19153613,5.05655384,-0.00692309,-,20.7843132,0.09017972,0.92156017,0.06638357,0.4779276,30.19607925,30.58823586,-,-,42.79999924,21.13692474,14.64881134,-,1901,-,-119.7506561,36.7755661,-76.03691864,11.76470566,43.0610199,43.49598312,-
Sun Nov 26 19:33:36 EST 2017,33:35.7,-76.03674324,36.77545605,19.5,4,-36.20000076,126.2,9.76834297,-0.42137951,3.56257224,0.0027325,-,20.3921566,-0.14541464,0.7302193,0.14838681,0.317826,30.19607925,30.58823586,-,-,42.79999924,21.17394447,14.64881134,-,1908,-,-118.7664032,36.77545547,-76.03674316,11.76470566,43.62025452,43.49598312,-
Sun Nov 26 19:33:37 EST 2017,33:36.7,-76.0365671,36.77535087,19.5,4,-36.40000153,126.3,8.08282471,-0.30645782,4.13718033,-0.06135041,-,20.7843132,-0.07355972,0.82393724,-0.03123933,0.32173091,30.19607925,30.19607925,-,-,42.79999924,21.21083832,14.64881134,-,1910,-,-119.4225769,36.77535248,-76.03656769,11.37254906,43.62025452,43.49598312,-
Sun Nov 26 19:33:38 EST 2017,33:37.7,-76.03639183,36.77524212,19.75,4,-36.40000153,127.9,8.96389103,-0.03830723,3.98395157,-0.00885269,-,20,-0.10833052,0.79660285,0.06638357,0.29439652,28.23529434,27.84313774,-,-,42.79999924,21.24761391,14.64881134,-,1910,-,-119.4225769,36.77524185,-76.03639221,11.37254906,44.17948914,43.49598312,-
Sun Nov 26 19:33:39 EST 2017,33:38.7,-76.03621318,36.77513011,19.5,3,-36.09999847,126.9,8.19774628,0.45968673,4.44363832,0.0011214,-,18.4313736,-0.00948257,0.84736669,-0.02733441,0.411544,27.45098114,27.84313774,-,-,42.79999924,21.32079887,14.64881134,-,1903,-,-118.4383164,36.77513123,-76.03621674,9.4117651,43.62025452,43.49598312,-
Sun Nov 26 19:33:40 EST 2017,33:39.7,-76.0360394,36.77502628,19.5,4,-36.29999924,126.1,8.81066227,0.49799395,4.71178913,0.02375354,-,20,0.04461329,0.9371798,0.05857374,0.35687518,29.01960754,29.01960754,-,-,42.79999924,21.35721207,14.64881134,-,1907,-,-119.0944824,36.77502441,-76.03604126,10.98039246,43.62025452,43.49598312,-
Sun Nov 26 19:33:41 EST 2017,33:40.7,-76.03586488,36.774912,19.5,3,-36.09999847,127.1,8.38928318,0.19153613,4.75009632,0.00214782,-,19.6078434,-0.04760374,0.84736669,-0.06247865,0.32954079,28.62745094,29.01960754,-,-,42.79999924,21.3935051,14.64881134,-,1911,-,-118.4383164,36.77491379,-76.03586578,10.58823586,43.62025452,43.49598312,-
Sun Nov 26 19:33:42 EST 2017,33:41.7,-76.03568272,36.77480448,19.5,4,-35.59999847,125.8,8.50420475,-0.76614451,4.75009632,0.01502156,-,19.6078434,-0.03209311,0.84346181,-0.03904916,0.37249482,28.62745094,28.62745094,-,-,42.79999924,21.46573639,14.64881134,-,1903,-,-116.7978973,36.77480316,-76.03568268,10.98039246,43.62025452,43.49598312,-
Sun Nov 26 19:33:43 EST 2017,33:42.7,-76.03551154,36.77470146,19.5,4,-35.70000076,125.6,8.6957407,-0.30645782,4.59686708,0.01565873,26.86599922,18.8235302,-0.00898969,0.87860614,-0.02733441,0.35687518,28.23529434,28.62745094,-,-,42.79999924,21.50167274,14.64881134,-,1897,-,-117.1259842,36.77470016,-76.03551483,9.4117651,43.62025452,43.49598312,-
Sun Nov 26 19:33:44 EST 2017,33:43.7,-76.03532841,36.77460256,19.5,3,-35.59999847,123.1,8.50420475,-1.07260239,4.5202527,0.00557467,26.86599922,19.6078434,-0.01184994,0.86689138,-0.10933765,0.36078009,29.01960754,29.01960754,-,-,42.79999924,21.53749657,14.64881134,-,1905,-,-116.7978973,36.77460098,-76.03533173,10.58823586,43.62025452,43.49598312,-
Sun Nov 26 19:33:45 EST 2017,33:44.7,-76.03514404,36.77451248,19.5,3,-35.90000153,120.9,7.81467438,-0.15322891,4.59686708,-0.01083344,26.86599922,19.6078434,0.03143494,0.89032084,-0.09371798,0.411544,29.01960754,29.01960754,-,-,42.79999924,21.60878944,14.64881134,-,1896,-,-117.7821579,36.77451324,-76.03514099,10.58823586,43.62025452,43.49598312,-
Sun Nov 26 19:33:46 EST 2017,33:45.7,-76.03494769,36.77443016,19.5,3,-36.40000153,118.1,8.54251194,-0.49799395,4.25210238,0.01057066,26.86599922,21.96078491,0.04610221,0.90984541,-0.08981306,0.40763909,29.80392265,30.19607925,-,-,42.79999924,21.64526749,14.64881134,-,1927,-,-119.4225769,36.77442932,-76.03495026,12.94117641,43.62025452,44.11735535,-
Sun Nov 26 19:33:47 EST 2017,33:46.7,-76.03475186,36.77435614,19.5,3,-36.29999924,116.1,8.58081913,-1.26413846,3.60087943,-0.02244777,26.86599922,22.74509811,-0.09168983,0.83955687,-0.14838681,0.21239327,32.54901886,32.54901886,-,-,42.79999924,21.68163109,14.64881134,-,1922,-,-119.0944824,36.77435684,-76.03475189,14.11764717,43.62025452,44.11735535,28.08392334
Sun Nov 26 19:33:48 EST 2017,33:47.7,-76.03454698,36.77428814,19.75,3,-36.09999847,113.1,8.31266785,-0.07661445,4.90332508,0.00863217,26.86599922,21.96078491,0.02389213,0.88251102,-0.10543273,0.40763909,31.76470566,31.37254906,-,-,42.79999924,21.71787643,14.64881134,-,1927,-,-118.4383164,36.77428818,-76.0345459,13.33333397,44.17948914,44.11735535,28.08392334
Sun Nov 26 19:33:49 EST 2017,33:48.7,-76.03434327,36.77422207,20,4,-36.59999847,112.2,7.96790314,-0.65122288,4.13718033,-0.0089227,26.86599922,21.17647171,-0.00792011,0.86298645,-0.0234295,0.38811451,30.58823586,31.37254906,-,-,42.79999924,21.7550087,14.64881134,-,1927,-,-120.0787354,36.77422333,-76.0343399,12.15686321,44.73872757,44.73872757,26.40090179
Sun Nov 26 19:33:50 EST 2017,33:49.7,-76.03412469,36.77417224,20,4,-36.5,108.4,8.1211319,-0.65122288,4.29040956,0.00314997,26.86599922,21.17647171,0.00263631,0.87079626,-0.12495731,0.38030469,30.58823586,30.98039246,-,-,42.79999924,21.79201889,14.64881134,-,1943,-,-119.7506561,36.77417374,-76.03412628,12.15686321,44.73872757,44.73872757,26.40090179
Sun Nov 26 19:33:51 EST 2017,33:50.7,-76.03391018,36.77412454,20,3,-35.90000153,105.4,8.50420475,-0.68953007,4.09887314,0.00854714,26.86599922,21.17647171,-0.07334562,0.82393724,-0.10543273,0.31001619,30.58823586,30.98039246,-,-,42.79999924,21.82891083,14.64881134,-,1951,-,-117.7821579,36.77412415,-76.03391266,12.54901981,44.73872757,44.73872757,26.40090179
